scheme_name,scheme_url
Assistance for Marriage,https://www.myscheme.gov.in/schemes/afm
Assistance For Purchase of Aids/Appliances,https://www.myscheme.gov.in/schemes/afpoaa
Assistance for Purchase of Bi-cycle (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/afpobbocwwb
Assistance for Purchase of Safety Equipment (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/afpsebocwwb
Assistance for Purchase of Spectacles - Folk Artists,https://www.myscheme.gov.in/schemes/apsfa
Assistance For Purchase Of Spectacles By A Differently Abled Person,https://www.myscheme.gov.in/schemes/apsdap
Assistance in Case of Accidents (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/acaobocwwb
Assistance On Death Of The Unregistered Worker (HBOCWWB),https://www.myscheme.gov.in/schemes/aduw-hbocwwb
Assistance on Death- Haryana Silicosis Board,https://www.myscheme.gov.in/schemes/ad-hsb
Assistance Scheme For Construction Worker In Case Of General Or Accidental Death Or Injury,https://www.myscheme.gov.in/schemes/asfcw
Assistance Scheme for Occupational Diseases (GBOCWWB),https://www.myscheme.gov.in/schemes/asodgbocwwb
Assistance to Handloom Artisans - Uttarakhand,https://www.myscheme.gov.in/schemes/handloomartisanuk
Assistance to Law Graduates,https://www.myscheme.gov.in/schemes/atlg
Assistance to Persons with Disabilities for Purchase/Fitting of Artificial Limbs/Appliances,https://www.myscheme.gov.in/schemes/apafale
Assistance to Voluntary Organizations Working for Welfare of OBCs,https://www.myscheme.gov.in/schemes/avowwobc
Assistance under SC/ST Prevention of Atrocities Act,https://www.myscheme.gov.in/schemes/auscstpaa
Atal Asra Yojana,https://www.myscheme.gov.in/schemes/aay-goa
Atal Beemit Vyakti Kalyan Yojana,https://www.myscheme.gov.in/schemes/abvky
AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens,https://www.myscheme.gov.in/schemes/avyay-napsc-hssc
Award Of Incentive For Marriage Between Persons With Benchmark Disabilities & Other Person,https://www.myscheme.gov.in/schemes/aimpwbdop
Award of Post-Matric Scholarship to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/apmsscs
Award of Pre-matric Scholarship to the Students Whose Parents Are Engaged in Unclean Occupation,https://www.myscheme.gov.in/schemes/apmsspeuo
Award of Puduvai Kalaimamani,https://www.myscheme.gov.in/schemes/aopk
Award Of Stipend To VJNT And SBC Students Studying In ITI,https://www.myscheme.gov.in/schemes/awvsssi
"Awarding of Tamil Mamani, Telugu Ratna and Malayala Ratna",https://www.myscheme.gov.in/schemes/atmtrmr
"Awareness Programme on Child/Human Trafficking, Family Planning, Legal Awareness, Health etc.",https://www.myscheme.gov.in/schemes/apchtfplahe
Awas Sahayta Yojana for 100% Hearing and Visually Impaired Disabled Students in Special Trades of Industrial Training Institutes,https://www.myscheme.gov.in/schemes/asyf1hvidsstiti
Bal Ashrams,https://www.myscheme.gov.in/schemes/ba
Balika Samrithi Yojana,https://www.myscheme.gov.in/schemes/bsy-pudu
Balri Birth Gift Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/bbgspbocwwb
Banglar Yuba Sathi,https://www.myscheme.gov.in/schemes/byswb
Bank Tie-Up Scheme,https://www.myscheme.gov.in/schemes/btus
Baristha Nagarika Tirtha Yatra Yojana,https://www.myscheme.gov.in/schemes/bntyy
Battery Operated Wheelchair by Welfare of Differently Abled Persons Department,https://www.myscheme.gov.in/schemes/bowbwodapd
Bebe Nanki Laadli Beti Kalyan Scheme,https://www.myscheme.gov.in/schemes/bnlbks
Behind the Ear Hearing Aids by Welfare of Differently Abled Persons,https://www.myscheme.gov.in/schemes/btehabwodap
Berojgari Bhatta Yojna,https://www.myscheme.gov.in/schemes/bby
Beti Hai Anmol Yojana,https://www.myscheme.gov.in/schemes/bhay
Bhagwan Birsa Munda Lakshya Siddhi Yojana,https://www.myscheme.gov.in/schemes/bbmlsy
Bhagwan Budhdh Scholarship,https://www.myscheme.gov.in/schemes/bbs
Bhagyalaxmi Scheme,https://www.myscheme.gov.in/schemes/bys
Bhajan Competition,https://www.myscheme.gov.in/schemes/bc
Bhima Bhoi Bhinnakshyama Samarthya Abhiyan,https://www.myscheme.gov.in/schemes/bbsa
Bicycle Scheme (HBOCWWB),https://www.myscheme.gov.in/schemes/bs-hbocwwb
Bicycle Scheme- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/bs-hlwb
Bicycle/Sewing Machine Assistance Scheme (UKBOCWWB),https://www.myscheme.gov.in/schemes/bsmasukbocwwb
Bihar Disability Pension Scheme,https://www.myscheme.gov.in/schemes/bdps
Bihar Shatabdi AIDS Pirit Kalyan Yojana,https://www.myscheme.gov.in/schemes/bsaidspky
Bihar Shatabdi Asangathit Karyakshetra Kamagaar Evan Shilpakar Samajik Suraksha Yojana: Accidental Death,https://www.myscheme.gov.in/schemes/bsakad
Bihar Shatabdi Asangathit Karyakshetra Kamagaar Evan Shilpakar Samajik Suraksha Yojana: Accidental Injuries,https://www.myscheme.gov.in/schemes/bsakai
Bihar Shatabdi Asangathit Karyakshetra Kamagaar Evan Shilpakar Samajik Suraksha Yojana: Natural Death,https://www.myscheme.gov.in/schemes/bsaknd
Bihar Shatabdi Asangathit Karyakshetra Kamagaar Evan Shilpakar Samajik Suraksha Yojana: Permanent Partial Disability,https://www.myscheme.gov.in/schemes/bsakppd
Bihar Shatabdi Asangathit Karyakshetra Kamagaar Evan Shilpakar Samajik Suraksha Yojana: Total Permanent Disability,https://www.myscheme.gov.in/schemes/bsaktpd
Bihar Shatabdi Leper Welfare Scheme,https://www.myscheme.gov.in/schemes/bslws
Bihar Student Credit Card Scheme,https://www.myscheme.gov.in/schemes/bsccs
Biju Patnaik Bravery Award,https://www.myscheme.gov.in/schemes/bpba
Bina Mulya Samajik Suraksha Yojana,https://www.myscheme.gov.in/schemes/bmssy
Boarding House Stipend Scheme (Tripura Govt.),https://www.myscheme.gov.in/schemes/bhsstg
Boneej Scheme,https://www.myscheme.gov.in/schemes/bns
Braille Equipment Provision,https://www.myscheme.gov.in/schemes/bepuk
Braille Watches by Welfare of Differently Abled Persons Department,https://www.myscheme.gov.in/schemes/bwbwodapd
Bunkar Parivar Ke Pratibhavan Chatra-Chatraon Ko Protsahan Puraskar Yojana,https://www.myscheme.gov.in/schemes/bpkpcckppy
Bunkar Parivar Sahayata Yojana,https://www.myscheme.gov.in/schemes/bpsyc
Burial and Ex-gratia Payment Scheme in Case of Death of Unregistered Laborer During Work at Construction Site,https://www.myscheme.gov.in/schemes/baepsicodouldwact
Bus Passes for the Construction Workers,https://www.myscheme.gov.in/schemes/bpftcw
Bus Traveling Facility For Visually Impaired/Bus Concession,https://www.myscheme.gov.in/schemes/btfvibc
Calipers and Crutches - Tamil Nadu,https://www.myscheme.gov.in/schemes/cacbwodap
Cash Award (APB&OCWWB),https://www.myscheme.gov.in/schemes/caapbandocwwb
Cash Award to the Meritorious Visually Impaired Students Obtaining First Three Ranks at the State Level in the SSLC and HSC Examination,https://www.myscheme.gov.in/schemes/camvisoftrslshe
Cash Grant in lieu of Sewing Machine,https://www.myscheme.gov.in/schemes/cgilsm
Cash Prizes Scheme (BBOCWWB),https://www.myscheme.gov.in/schemes/cpsbocwwb
Central Assistance For One Time Settlement Of Displaced Families From PoK And Chhamb Under Prime Minister's Development Package,https://www.myscheme.gov.in/schemes/otsdfpc
Central Sector Scheme for Rehabilitation of Bonded Labourer,https://www.myscheme.gov.in/schemes/cssrbl
Central Sector Scheme of National Fellowship for Providing Fellowship to Scheduled Caste Students to Pursue M.Phil. & PhD,https://www.myscheme.gov.in/schemes/ccsnfpfscsmap
"Centrally Sponsored Scheme for Implementation of the Protection of Civil Rights Act, 1955 and the Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989",https://www.myscheme.gov.in/schemes/cssipcra1scstpaa1
Centrally Sponsored Scheme of Post-Matric Scholarship for OBC Students for studying in India,https://www.myscheme.gov.in/schemes/csspostmsossi
Centrally Sponsored Scheme of Pre-matric Scholarship to Other Backward Classes (OBC) for Studies in India,https://www.myscheme.gov.in/schemes/csspremsobcsi
Centrally Sponsored Scheme of Upgradation of Merit of Scheduled Caste Students,https://www.myscheme.gov.in/schemes/css-umscs
Centrally-Sponsored Scheme Of Pre-Matric Scholarship For Scheduled Caste Students Studying In Classes 9th & 10th,https://www.myscheme.gov.in/schemes/pre-sc
Chanakya Swayam Upadhi Scheme for Micro Entrepreneurship - Transport Operator,https://www.myscheme.gov.in/schemes/csusme-to
Chhattisgarh Mukhyamantri Kanya Vivah Yojana,https://www.myscheme.gov.in/schemes/cmkvy
Chief Minister BC & EBC Chhatravas Anudan Yojana,https://www.myscheme.gov.in/schemes/cmbccay
Chief Minister Breakfast Scheme,https://www.myscheme.gov.in/schemes/tncmbs
Chief Minister Divyangjan Empowerment Scheme (Sambal),https://www.myscheme.gov.in/schemes/cmdes
Chief Minister Ekal Nari Samman Pension Yojana,https://www.myscheme.gov.in/schemes/cmenspy
CHIEF MINISTER EMPLOYMENT GENERATION PROGRAMME (CMEGP),https://www.myscheme.gov.in/schemes/cmegp
Chief Minister Family Benefit Scheme,https://www.myscheme.gov.in/schemes/cmfbs
Chief Minister Help Scheme,https://www.myscheme.gov.in/schemes/cmhs
Chief Minister Kanya Utthan Yojana,https://www.myscheme.gov.in/schemes/cmkuy
Chief Minister Ladli Behna Yojana,https://www.myscheme.gov.in/schemes/cmlby
Chief Minister Nari Shakti Yojana,https://www.myscheme.gov.in/schemes/cmnsy
Chief Minister Pension Scheme,https://www.myscheme.gov.in/schemes/cmpsmp
Chief Minister Small and Marginal Farmers Older Pension Scheme,https://www.myscheme.gov.in/schemes/cmsmfops
Chief Minister Specially Abled Samman Pension Scheme,https://www.myscheme.gov.in/schemes/cmsasps
Chief Minister's Adarsh Gram Yoiana 2017,https://www.myscheme.gov.in/schemes/cmagy
Chief Minister's COVID-19 Affected Livelihood Support Scheme,https://www.myscheme.gov.in/schemes/cmcalss
Chief Minister's State Disability Pension Scheme - Sikkim,https://www.myscheme.gov.in/schemes/cmdps-sikkim
Chief Ministergi Artistesinggi Tengbang (CMAT) - Scheme For Award To Distinguished Artistes,https://www.myscheme.gov.in/schemes/cmat-sada
Chief Ministergi Artistesinggi Tengbang (CMAT) – Artiste’s Pension,https://www.myscheme.gov.in/schemes/cmat-ap
Chief Ministergi Artistesinggi Tengbang (CMAT) – Scheme Of Festival Assistance For Participating In International & National Festival,https://www.myscheme.gov.in/schemes/cmst-sfapinf
Chief Ministergi Artistesinggi Tengbang (CMAT): Support For Purchase Of Instruments / Equipment,https://www.myscheme.gov.in/schemes/cmat-spie
Chief Ministergi Artistessingi Tengbang - Assistance To The Cultural Group For Training With New Production,https://www.myscheme.gov.in/schemes/cmst-acgtnp
Chief Ministergi Shotharabasingi Tengbang,https://www.myscheme.gov.in/schemes/cmst
Chief Ministergi Shotharabasingi Tengbang (CMST): Scholarship Of Students With Disabilities,https://www.myscheme.gov.in/schemes/cmstsswd
Chief Minister’s Award for Excellence in Public Administration,https://www.myscheme.gov.in/schemes/cmaepap
Chief Minister’s Comprehensive Health Insurance Scheme - Tamil Nadu,https://www.myscheme.gov.in/schemes/cmchis-tn
Chief Minister’s Girl Child Protection Scheme-I,https://www.myscheme.gov.in/schemes/cmgcpsi
Chief Minister’s Girl Child Protection Scheme-II,https://www.myscheme.gov.in/schemes/cmgcpsii
Chikitsa Pratipoorti Yojana,https://www.myscheme.gov.in/schemes/cpy
Child Adoption - Tamil Nadu,https://www.myscheme.gov.in/schemes/catn
Children's Drawing Painting Competition,https://www.myscheme.gov.in/schemes/cdpc
CM’s Lairik Heiminnashi Programme (CMLH): Pre-Matric Remedial Coaching,https://www.myscheme.gov.in/schemes/cmlh-prem
Coaching Help Scheme,https://www.myscheme.gov.in/schemes/chs
Coaching Help Scheme for JEE-GUJCET-NEET Exams,https://www.myscheme.gov.in/schemes/chsjgne
Coaching Scheme for Divyang Students,https://www.myscheme.gov.in/schemes/csdsuk
Coaching Schemes For Sc/st/obc (non-creamy Layer) & Minority Students For Universities,https://www.myscheme.gov.in/schemes/csmsu
Compensation for Loss of Life and Property Caused by Wild Animals in and around Forest Areas: Assistance for Loss of Cattle Due to Wild Animal Attacks,https://www.myscheme.gov.in/schemes/cllpcwaadlwfasr
Compensation for Loss of Life and Property Caused by Wild Animals in and around Forest Areas: Assistance in case of Death/Injury/Disability due to Wild Animal Attack,https://www.myscheme.gov.in/schemes/chwdfhl
Computer Training Scheme,https://www.myscheme.gov.in/schemes/cts
Computer Training Scheme for Visually Impaired Persons,https://www.myscheme.gov.in/schemes/ctsfvip
Concession in Railway Travel,https://www.myscheme.gov.in/schemes/iocfortc
Concessional Bus Travel Facility to Women above 60 years of age- Punjab,https://www.myscheme.gov.in/schemes/cbtfw60ya-p
"Construction of Sports Infrastructure Facilities (Badminton, Table Tennis, Squash, Indoor Cricket, Basketball, Volleyball, Football, Hockey, and Swimming) in Private Sector",https://www.myscheme.gov.in/schemes/gfcosi
Continuation of Pension (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/copkbocwwb
Contributory Social Security Scheme,https://www.myscheme.gov.in/schemes/csss
Cost of Hearing Aid for the Construction Workers,https://www.myscheme.gov.in/schemes/cohaftcw
Cost of Spectacle for the Construction Workers,https://www.myscheme.gov.in/schemes/cosftcw
"Craft & Gear (Unit: Boats of Appropriate Sizes Including Nets, Fish & Ice Holding Boxes, Etc.)",https://www.myscheme.gov.in/schemes/cg-ubasnfihbe
Credit Based Schemes For SC - Term Loan (TL),https://www.myscheme.gov.in/schemes/cbssc-tl
Credit Enhancement Guarantee Scheme For The Scheduled Castes,https://www.myscheme.gov.in/schemes/cegssc
Cycle Anudaan Yojana,https://www.myscheme.gov.in/schemes/say
Cycle Distribution Scheme,https://www.myscheme.gov.in/schemes/cds
Cycle Sahayata Yojana,https://www.myscheme.gov.in/schemes/csy-j
Cycle Scheme for the Children of Construction Workers (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/csccwpbocwwb
Dalit Bandhu,https://www.myscheme.gov.in/schemes/dalit-bandhu
Danveer Bhamashah Honors- Chhattisgarh,https://www.myscheme.gov.in/schemes/dbhchh
Dattopant Thengadi Mratak Shramik Aarthik Sahayata Yojana,https://www.myscheme.gov.in/schemes/dtlfas
Death Assistance For Registered Worker (HBOCWWB),https://www.myscheme.gov.in/schemes/darw-hbocwwb
Death Assistance Scheme (BBOCWWB),https://www.myscheme.gov.in/schemes/dasbbocwwb
Death Assistance Scheme (MPBOCWWB),https://www.myscheme.gov.in/schemes/dasmpbocwwb
Death Benefit,https://www.myscheme.gov.in/schemes/dbftcwwb
Death Benefit (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/dbabocwwb
Death Benefit (ANBOCWWB),https://www.myscheme.gov.in/schemes/dbanbocwwb
Death Benefit (GBOCWWB),https://www.myscheme.gov.in/schemes/db-gbocwwb
Death Benefit (MBOCWWB),https://www.myscheme.gov.in/schemes/dbmbocwwb
Death Benefit (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/dbobocwwb
Death Benefit Scheme (APB&OCWWB),https://www.myscheme.gov.in/schemes/dbsapbandocwwb
Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM): Support for Urban Homeless – Uttarakhand,https://www.myscheme.gov.in/schemes/daynulmsuh
Deen Dayal Upadhyaya Antyodaya Parivar Suraksha Yojana (DAYALU-II),https://www.myscheme.gov.in/schemes/dayalu-ii
Deendayal Antyodaya Yojana - National Rural Livelihoods Mission,https://www.myscheme.gov.in/schemes/day-nrlm
Deendayal Upadhyay Gram Jyoti Yojana,https://www.myscheme.gov.in/schemes/dugjy
Deepawali Cash Gift Scheme (PULWS),https://www.myscheme.gov.in/schemes/dcgs-pulws
Delhi Pension Scheme To Women In Distress (Widow Pension),https://www.myscheme.gov.in/schemes/dpswdwp
Denture Grant (Sainik Welfare),https://www.myscheme.gov.in/schemes/dg-sw
Dependent Children Pension Scheme - Punjab,https://www.myscheme.gov.in/schemes/dcps
Deployment of Prantiya Rakshak Dal (PRD) Volunteers (For volunteer & their Dependents),https://www.myscheme.gov.in/schemes/dprdvd
Deserted Women Pension Scheme,https://www.myscheme.gov.in/schemes/dwp
Destitute Differently Abled Pension Scheme,https://www.myscheme.gov.in/schemes/ddaps
Destitute Widow Pension Scheme,https://www.myscheme.gov.in/schemes/dwps
Destitute Widow Pension Scheme - Uttarakhand,https://www.myscheme.gov.in/schemes/uwps
Destitute/Deserted Wives Pension Scheme,https://www.myscheme.gov.in/schemes/ddwps
Development of Choir Industries,https://www.myscheme.gov.in/schemes/doci
Devnarayan Chhatra Cycle Scheme,https://www.myscheme.gov.in/schemes/dccs
Dhobhi Hetu Avashyak Upkaran Sahayata Yojana,https://www.myscheme.gov.in/schemes/dhausy
Differently Abled Pension Scheme,https://www.myscheme.gov.in/schemes/daps
Direct Lending Scheme,https://www.myscheme.gov.in/schemes/dls-punjab
Disability (Due to Accident or Other Reason) Scheme- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/daors-hlwb
Disability Aids and Appliances - Telangana,https://www.myscheme.gov.in/schemes/daaa
Disability Assistance (ANBOCWWB),https://www.myscheme.gov.in/schemes/daanbocwwb
Disability Assistance For Registered Worker (HBOCWWB),https://www.myscheme.gov.in/schemes/darwhbocwwb
Disability Benefit Who Met With an Accident at Worksite,https://www.myscheme.gov.in/schemes/dbwmwaaaw
Disability Pension (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/dpabocwwb
Disability Pension (BBOCWWB),https://www.myscheme.gov.in/schemes/dpbbocwwb
Disability Pension (GBOCWWB),https://www.myscheme.gov.in/schemes/dp-gbocwwb
Disability Pension (MBOCWWB),https://www.myscheme.gov.in/schemes/dpmbocwwb
Disability Pension (UKBOCWWB),https://www.myscheme.gov.in/schemes/dpftcw
Disability Pension - West Bengal,https://www.myscheme.gov.in/schemes/dpwb
Disability Pension and Ex-Gratia (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/dpaexgkbocwwb
Disability Pension for the Construction Workers,https://www.myscheme.gov.in/schemes/dpcw
Disability Relief - Telangana,https://www.myscheme.gov.in/schemes/dr-tbocwwb
Disability Relief Allowance Scheme,https://www.myscheme.gov.in/schemes/sara
Disable Marriage Scheme (Divyang Lagna Sahay),https://www.myscheme.gov.in/schemes/dmadls
Disabled Marriage Incentive Scheme,https://www.myscheme.gov.in/schemes/dwis
Disabled Person Pension Scheme - Punjab,https://www.myscheme.gov.in/schemes/dpps
Disabled State Level Award Scheme,https://www.myscheme.gov.in/schemes/dslas
Disablement Benefit Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/dbs-pbaocwwb
Discount Scheme on Sale of Khadi Garments,https://www.myscheme.gov.in/schemes/copy-of-dsskg
Disha - Early Intervention and School Readiness Scheme,https://www.myscheme.gov.in/schemes/deisrs
Distress Relief Fund For The Differently Abled (Medical Treatment),https://www.myscheme.gov.in/schemes/drfdamt
Distress Relief Scheme,https://www.myscheme.gov.in/schemes/drs
Distribution of Female Menstrual Hygiene Kit for the Construction Workers,https://www.myscheme.gov.in/schemes/dfmkftcw
Distribution of Iron Boxes at Free of Cost,https://www.myscheme.gov.in/schemes/dibafc
Distribution of Kerosene Oil Scheme,https://www.myscheme.gov.in/schemes/dokos
Distribution of Pulses,https://www.myscheme.gov.in/schemes/dop
Distribution of Sewing Machines at Free of Cost,https://www.myscheme.gov.in/schemes/dsmfc
Divyang Pension Scheme - Uttarakhand,https://www.myscheme.gov.in/schemes/dpsuk
Divyang Pension Yojana,https://www.myscheme.gov.in/schemes/dpyup
Divyang Shiksha Protsahan Yojana,https://www.myscheme.gov.in/schemes/dspy
Divyangjan Scholarship Scheme,https://www.myscheme.gov.in/schemes/dssmp
Doodh Sanjivani Scheme,https://www.myscheme.gov.in/schemes/dssg
Dr Ambedkar Central Sector Scheme of Interest Subsidy on Educational Loans for Overseas Studies for Other Backward Classes (OBCs) and Economically Backward Classes (EBCs),https://www.myscheme.gov.in/schemes/dacssiselosobcebc
Dr. Ambedakar Centrally Sponsored Scheme of Post-Matric Scholarships for the Economically Backward Class (EBC) Students,https://www.myscheme.gov.in/schemes/dacsspostmsebcs
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,https://www.myscheme.gov.in/schemes/amcsy
Dr. Ambedkar Medical Aid Scheme (Revised – 2009),https://www.myscheme.gov.in/schemes/amas-haryana
Dr. B. R. Ambedkar State Award To SC/ST/OBC/Minorities Students,https://www.myscheme.gov.in/schemes/dbrasa
Dr. B.R. Ambedkar Memorial Award to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/dbramascs
Dr. Dharmambal Ammaiyar Ninaivu Widow Remarriage Assistance Scheme-I,https://www.myscheme.gov.in/schemes/ddanwrasi
Dr. Dharmambal Ammaiyar Ninaivu Widow Remarriage Assistance Scheme-II,https://www.myscheme.gov.in/schemes/ddanwrasii
Dr. Muthulakshmi Reddy Ninaivu Inter-caste Marriage Assistance Scheme-I,https://www.myscheme.gov.in/schemes/dmrnicmasi
Dr. Muthulakshmi Reddy Ninaivu Inter-caste Marriage Assistance Scheme-II,https://www.myscheme.gov.in/schemes/dmrnicmasii
Dr. Savita Ben Ambedkar Antarjatiya Vivah Prothsahan Yojana,https://www.myscheme.gov.in/schemes/dsbaavpy
Dr. Savitaben Ambedkar Inter Caste Marriage Assistance Scheme,https://www.myscheme.gov.in/schemes/dsaicmas
Dulari Kanya,https://www.myscheme.gov.in/schemes/dk
Dwarf Pension Scheme,https://www.myscheme.gov.in/schemes/udps
E-Rikshaw Sahayta Yojana,https://www.myscheme.gov.in/schemes/ersych
