scheme_name,scheme_url
Annal Gandhi Memorial Award,https://www.myscheme.gov.in/schemes/agma
Anya Pichhda Varg Kalyan Chhatravaas,https://www.myscheme.gov.in/schemes/apvkc
APJ Abdul Kalam Scholarship,https://www.myscheme.gov.in/schemes/apjkrl
Arivu Education Loan Scheme,https://www.myscheme.gov.in/schemes/aels
Arunachal Pradesh State Stipend Scheme,https://www.myscheme.gov.in/schemes/sasstsap
Asangathit Karmakar Ke Bachcho Hetu Chhatravriti Yojana,https://www.myscheme.gov.in/schemes/akbhcy
Ashram Schools (Scheduled Tribes),https://www.myscheme.gov.in/schemes/asst
Ashramshalas (Grant in Aid),https://www.myscheme.gov.in/schemes/agia
Asian Agri-History Foundation Research Fellowship (M.Sc. Agriculture - All Disciplines),https://www.myscheme.gov.in/schemes/asianagrifellowshipuk
"Assistance for Purchase of Educational Instruments for Medical, Engineering and Technical Diploma Courses",https://www.myscheme.gov.in/schemes/apeimetdc
Assistance for Purchasing Study Materials for Medical and Engineering Students from Socially and Educationally Backward Classes,https://www.myscheme.gov.in/schemes/iamessec
Assistance to Law Graduates,https://www.myscheme.gov.in/schemes/atlg
Assistance to Lawyers for Starting their Practice,https://www.myscheme.gov.in/schemes/atlfstp
Assistance to Voluntary Organizations Working for Welfare of OBCs,https://www.myscheme.gov.in/schemes/avowwobc
Aswachh Dhandha Chhaatravrtti,https://www.myscheme.gov.in/schemes/adc
Atal Awasiya Vidyala Yojana,https://www.myscheme.gov.in/schemes/aavy
Attendance Scholarship Scheme for Girl Students with Disabilities of Rural Areas,https://www.myscheme.gov.in/schemes/assgsdra
Award For Meritorious Students Of Meghalaya In The HSSLC Examination (Science Stream),https://www.myscheme.gov.in/schemes/amsmhsslc
"Award for Success in State Public Service Commission, Union Public Service Commission Examination (MPBOCWWB)",https://www.myscheme.gov.in/schemes/afsispscupsce
Award of Adhoc Merit Grant (Special Incentive) to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/aamgsiscs
Award of Attendance Scholarship to Girl Students in the Middle Stage of Education,https://www.myscheme.gov.in/schemes/aasgsmse
Award of Cash Incentive to the Toppers at Regional Level and Students Scoring Centum in the Subjects Involving Theory in Secondary School Leaving Certificate/Secondary School Certificate/Intermediate/Higher Secondary Public Examinations in Government Schools in the Union Territory of Puducherry,https://www.myscheme.gov.in/schemes/acitrlsscstsslcsscihspegsutp
Award of Merit Scholarship for Agricultural Engineering Students (B.Tech 3rd/4th Year),https://www.myscheme.gov.in/schemes/awardscholashipagriuk
Award of Opportunity Cost to Parents of Scheduled Caste Girl Students,https://www.myscheme.gov.in/schemes/aocpscgs
Award of Post-Matric Scholarship to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/apmsscs
Award of Pre-Matric Scholarship to Other Economically Backward Class (OEBC) Students,https://www.myscheme.gov.in/schemes/apmsoebcs
Award of Pre-matric Scholarship to Scheduled Caste Students Studying from VI to X Standard in Government Schools and Government recognised Private Schools in the Union Territory of Puducherry,https://www.myscheme.gov.in/schemes/ap-msscssvixsgsgrpsutp
Award of Pre-matric Scholarship to the Students Whose Parents Are Engaged in Unclean Occupation,https://www.myscheme.gov.in/schemes/apmsspeuo
Award of Puducherry State Post-Matric Scholarship Scheme,https://www.myscheme.gov.in/schemes/apspmss
Award of Scholarship to Differently Abled Person Students,https://www.myscheme.gov.in/schemes/asdaps
"Award of Scholarship to the Cadets Belonging to UT of Puducherry and Studying in Rashtriya Indian Military College, Dehradun",https://www.myscheme.gov.in/schemes/ascbutpsrimcd
Award of Scholarship to the Children who are Recipients of National Child Award for Exceptional Achievements and Other National / International Merit Awards,https://www.myscheme.gov.in/schemes/ascrncaeaonima
Award of Scholarships to Outstanding NCC Cadets of the UT of Puducherry,https://www.myscheme.gov.in/schemes/asoncutp
Award Of Scholarships To Young Artists In Different Cultural Fields,https://www.myscheme.gov.in/schemes/asyadcf
"Award of ₹20,000/- to Best Writers",https://www.myscheme.gov.in/schemes/atbw
"Award Scheme for Candidates Selected in NDA, IMA, OTA, INA, IAF",https://www.myscheme.gov.in/schemes/ascs
Award to Scheduled Castes Students Who Secured Top Ranks at State and District Level in Standard X & XII (Sahuji Maharaj Assistance),https://www.myscheme.gov.in/schemes/ascswstrsdlsxxiisma
Awarding Laptops To Meritorious Students Of Meghalaya,https://www.myscheme.gov.in/schemes/laptopmeghalaya
Awarding Teleeducation Scholarships To Afghan Students,https://www.myscheme.gov.in/schemes/atestas
Awards to Bright Students,https://www.myscheme.gov.in/schemes/atbs
Awasiya Vidyala Yojana,https://www.myscheme.gov.in/schemes/avy
Back-To-Lab Post-Doctoral Fellowship Programme,https://www.myscheme.gov.in/schemes/btlpdfp
Back-to-Lab Research Fellowship Programme,https://www.myscheme.gov.in/schemes/btlrfp
Backward Class Students Meritorious Award Scheme,https://www.myscheme.gov.in/schemes/bcsmas
Backward Classes Foreign Study Scholarship Scheme,https://www.myscheme.gov.in/schemes/bcfsss
Banishree Scholarship,https://www.myscheme.gov.in/schemes/bs
BC & EBC Girls Residential +2 High School,https://www.myscheme.gov.in/schemes/bcebcgrhs
Bhagwan Birsa Munda Lakshya Siddhi Yojana,https://www.myscheme.gov.in/schemes/bbmlsy
Bharati Scheme for Education - 1st Class to 5th Class,https://www.myscheme.gov.in/schemes/bse
Bharati Scheme for Education - 6th Class to 10th Class,https://www.myscheme.gov.in/schemes/bse-6c10c
Bharati Scheme for Education - Graduation,https://www.myscheme.gov.in/schemes/bse-g
Bharati Scheme for Education - Intermediate or Equivalent,https://www.myscheme.gov.in/schemes/bse-ie
Bharati Scheme for Education - Post-Graduation,https://www.myscheme.gov.in/schemes/bse-pg
Bharati Scheme for Education - Professional Education Course,https://www.myscheme.gov.in/schemes/bse-pec
Bharati Scheme for Education Professional Education Course - Chartered Accountancy Final,https://www.myscheme.gov.in/schemes/bsepec-caf
Bharati Scheme for Education Professional Education Course - Chartered Accountancy Intern,https://www.myscheme.gov.in/schemes/bsepec-cai
Bharati Scheme for Master’s Degree Overseas,https://www.myscheme.gov.in/schemes/bsmdo
Bicycle Distribution Scheme for Girl Students of Economically Weaker Section,https://www.myscheme.gov.in/schemes/akvkckcvy
Bidya Lakshmi Loan,https://www.myscheme.gov.in/schemes/bll
Bihar State Alpsankhyak Awasiya Vidyalaya Yojana,https://www.myscheme.gov.in/schemes/bsaavy
Bihar Student Credit Card Scheme,https://www.myscheme.gov.in/schemes/bsccs
Biju Yuva Sashaktikaran Yojana,https://www.myscheme.gov.in/schemes/bysy
Biotechnology Career Advancement And Re-orientation (BioCARe) Programme For Women Scientists,https://www.myscheme.gov.in/schemes/biocare
Biotechnology Post-Doctoral Fellowship,https://www.myscheme.gov.in/schemes/bpdf
Book Allowance to the Wards of Ex-Servicemen/Widows (Sainik Welfare),https://www.myscheme.gov.in/schemes/bawesmw-sw
Book Bank Scheme: I,https://www.myscheme.gov.in/schemes/bbsi
Book Bank Scheme: II,https://www.myscheme.gov.in/schemes/bbsii
Border Areas Scholarship,https://www.myscheme.gov.in/schemes/bas
BPL (Below Poverty Line) Student Welfare Scholarship - Technical Education,https://www.myscheme.gov.in/schemes/bplsws
BPL Scholarship for College Students,https://www.myscheme.gov.in/schemes/bplscs
BSR Fellowship Scheme for Science Students - UGC,https://www.myscheme.gov.in/schemes/bsrfssugc
Building And Other Construction Scholarship,https://www.myscheme.gov.in/schemes/bocs
Bunkar Parivar Ke Pratibhavan Chatra-Chatraon Ko Protsahan Puraskar Yojana,https://www.myscheme.gov.in/schemes/bpkpcckppy
Buti Foundation Award,https://www.myscheme.gov.in/schemes/bfa
C H Muhammedkoya Scholarship,https://www.myscheme.gov.in/schemes/chms
CA/ICWA CMA /CS Scholarship,https://www.myscheme.gov.in/schemes/caicwacs
Cash Award (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/caabocwwb
Cash Award (APB&OCWWB),https://www.myscheme.gov.in/schemes/caapbandocwwb
Cash Award (MBOCWWB),https://www.myscheme.gov.in/schemes/cambocwwb
Cash Award to the Meritorious Visually Impaired Students Obtaining First Three Ranks at the State Level in the SSLC and HSC Examination,https://www.myscheme.gov.in/schemes/camvisoftrslshe
Cash Award to Top Ranking Holders in Public Examinations,https://www.myscheme.gov.in/schemes/catrhpe
Cash Benefit Scheme Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/cbs-pbaocwwb
Cash Incentive to Wards of ESM (Academic Scholarship),https://www.myscheme.gov.in/schemes/ciwesm-as
CBSE Merit Scholarship Scheme For Single Girl Child,https://www.myscheme.gov.in/schemes/msssgc
Central Sector Scheme of National Fellowship for Providing Fellowship to Scheduled Caste Students to Pursue M.Phil. & PhD,https://www.myscheme.gov.in/schemes/ccsnfpfscsmap
Central Vigilance Commission (CVC) Internship Scheme,https://www.myscheme.gov.in/schemes/cvcis
Centrally Sponsored Scheme of Post-Matric Scholarship for OBC Students for studying in India,https://www.myscheme.gov.in/schemes/csspostmsossi
"Centrally Sponsored Scheme of Post-Matric Scholarship for OBC, EBC and DNT Students for studying in India",https://www.myscheme.gov.in/schemes/pmsoeds
Centrally Sponsored Scheme of Pre-matric Scholarship to Other Backward Classes (OBC) for Studies in India,https://www.myscheme.gov.in/schemes/csspremsobcsi
Centrally Sponsored Scheme of Upgradation of Merit of Scheduled Caste Students,https://www.myscheme.gov.in/schemes/css-umscs
Centrally-Sponsored Scheme Of Pre-Matric Scholarship For Scheduled Caste Students Studying In Classes 9th & 10th,https://www.myscheme.gov.in/schemes/pre-sc
Chhatraon Ke Liye Protsahan Rashi,https://www.myscheme.gov.in/schemes/cklpr
Chhatrawas (Scheduled Caste),https://www.myscheme.gov.in/schemes/csc
Chhattisgarh Yuva Suchna Kranti Yojana,https://www.myscheme.gov.in/schemes/cysky
Chief Minister BC & EBC Chhatravas Anudan Yojana,https://www.myscheme.gov.in/schemes/cmbccay
Chief Minister Career Advancement in Biotechnology,https://www.myscheme.gov.in/schemes/cm-cab
Chief Minister EBC Civil Seva Protsahan Yojana,https://www.myscheme.gov.in/schemes/mmapvcspy
Chief Minister Higher Education Scholarship Scheme,https://www.myscheme.gov.in/schemes/cmhess
Chief Minister Merit Award,https://www.myscheme.gov.in/schemes/cmma
Chief Minister Scholarship Scheme,https://www.myscheme.gov.in/schemes/cmssg
Chief Minister's Overseas Scholarship Scheme for Minorities,https://www.myscheme.gov.in/schemes/cmossm
Chief Minister's Scholarship Scheme,https://www.myscheme.gov.in/schemes/cmss
Chief Ministergi Shotharabasingi Tengbang (CMST): Scholarship Of Students With Disabilities,https://www.myscheme.gov.in/schemes/cmstsswd
Chief Ministers’ Education Assistance Scheme,https://www.myscheme.gov.in/schemes/cmeas
Chief Minister’s College Students Rehabilitation Scheme (CMCSRS),https://www.myscheme.gov.in/schemes/cmcsrs
Chief Minister’s Paryatan Siksha Yojana,https://www.myscheme.gov.in/schemes/cmpsy
Chief Minister’s Startup/innovation Projects/new Industries,https://www.myscheme.gov.in/schemes/chsipni
Children Education Allowance,https://www.myscheme.gov.in/schemes/cea
Children Education Assistance Fund,https://www.myscheme.gov.in/schemes/ceaf
Children With Special Needs Under Goa Sarva Shiksha Abhivan,https://www.myscheme.gov.in/schemes/cwsn
CIFE - Institutional Fellowship,https://www.myscheme.gov.in/schemes/cife-if
"Civil Service Incentive (De-Notified, Nomadic and Semi-nomadic communities )",https://www.myscheme.gov.in/schemes/glpsc
Civil Service Incentive Scheme (Madhya Pradesh),https://www.myscheme.gov.in/schemes/csismp
CM Anuprati Coaching Scheme,https://www.myscheme.gov.in/schemes/cmacs
CM-Vashistha Guru Puraskar,https://www.myscheme.gov.in/schemes/cmvgp
CM’s Lairik Heiminnashi Programme (CMLH): Pre-Matric Remedial Coaching,https://www.myscheme.gov.in/schemes/cmlh-prem
"Coaching Assistance for Pre-preparation for Competitive Exams of ALL INDIA level like IIM, CEPT, NIFT, NLU and IELTS, TOFEL, GRE for going Foreign",https://www.myscheme.gov.in/schemes/capceailf
Coaching Assistance Scheme for Preparation of Recruitment Exams for Scheduled Caste Students,https://www.myscheme.gov.in/schemes/casprescs
"Coaching Assistance Scheme For Scheduled Caste Students For Pre-Exam Preparation Like NEET, JEE, GUJCET",https://www.myscheme.gov.in/schemes/casscsppnjg
"Coaching Assistance to Scheduled Castes Students for Preparation of Examination Like IIM, NIFT, NLU, CEPT",https://www.myscheme.gov.in/schemes/cascspeinnc
Coaching by Private Institutes for All India Services Civil Services Examination,https://www.myscheme.gov.in/schemes/cbpiaiscs
Coaching For Higher Studies,https://www.myscheme.gov.in/schemes/chs-assam
Coaching Help Scheme,https://www.myscheme.gov.in/schemes/chs
Coaching Help Scheme for JEE-GUJCET-NEET Exams,https://www.myscheme.gov.in/schemes/chsjgne
"Coaching Sahay for the Preparation of NEET, JEE, GUJCET Examination to both Socially and Educationally Backward Class Trainees/Students and Female Students and Economically Backward Class Students",https://www.myscheme.gov.in/schemes/cspnjgesebcebc
Coaching Schemes For Sc/st/obc (non-creamy Layer) & Minority Students For Universities,https://www.myscheme.gov.in/schemes/csmsu
Collaborative Research Scheme (CRS),https://www.myscheme.gov.in/schemes/crs
Combined Merit Scholarship,https://www.myscheme.gov.in/schemes/cms-g
Competitive Exam Coaching,https://www.myscheme.gov.in/schemes/cec
Comprehensive Educational Loan Scheme - Sikkim,https://www.myscheme.gov.in/schemes/cels-s
Computer Training Scheme,https://www.myscheme.gov.in/schemes/cts
Computer Training Scheme for Visually Impaired Persons,https://www.myscheme.gov.in/schemes/ctsfvip
Conducting Outreach Programmes in Various Fields,https://www.myscheme.gov.in/schemes/copvf
D. D. Kosambi Research Fellowship Scheme,https://www.myscheme.gov.in/schemes/ddkfs
Dayanand Bandodkar Scheme For Higher Education For Orphans,https://www.myscheme.gov.in/schemes/dbsheo
Deen Dayal SPARSH Yojana (Scholarship For Promotion Of Aptitude & Research In Stamps As A Hobby),https://www.myscheme.gov.in/schemes/ddsy
Development and Dissemination of e-Content,https://www.myscheme.gov.in/schemes/dadoe
Devnarayan Gurukul Yojana,https://www.myscheme.gov.in/schemes/dgyr
Devnarayan Post Matric Scholarship Scheme,https://www.myscheme.gov.in/schemes/dpmss
Devnarayan Pratibhawan Chhatra Protsahan Yojana,https://www.myscheme.gov.in/schemes/dpcpy
Devnarayan Pre-Matric Scholarship Scheme,https://www.myscheme.gov.in/schemes/dpmsc
Devnarayan Scooty Distribution And Incentive Scheme,https://www.myscheme.gov.in/schemes/dsdais
Digital India Internship Scheme,https://www.myscheme.gov.in/schemes/mdiis
Digital J&K Internship Scheme,https://www.myscheme.gov.in/schemes/djkis
Distance Education Scheme for Girls,https://www.myscheme.gov.in/schemes/desfg
"Distance Education Scholarship–Scholarship For Disabled Students Pursuing Degree, PG Courses",https://www.myscheme.gov.in/schemes/des-sdspdpgc
Distribution of Free Books and Stationery to SC/ST Students,https://www.myscheme.gov.in/schemes/dfbsscsts
Divyangjan Kaushal Yojana,https://www.myscheme.gov.in/schemes/dky
Divyangjan Scholarship Scheme,https://www.myscheme.gov.in/schemes/dssmp
Domestic Funding Of Foreign Training,https://www.myscheme.gov.in/schemes/dfft-scheme
DPIIT Internship Scheme,https://www.myscheme.gov.in/schemes/dpiit-is
Dr Ambedkar Central Sector Scheme of Interest Subsidy on Educational Loans for Overseas Studies for Other Backward Classes (OBCs) and Economically Backward Classes (EBCs),https://www.myscheme.gov.in/schemes/dacssiselosobcebc
Dr. A.N. Mukhopadhyay Gold Medal Award (B.Sc. Agriculture - Final Year Student),https://www.myscheme.gov.in/schemes/anmukhopadhyayuk
Dr. A.N. Mukhopadhyay Needy Student Fund (B.Sc. Agriculture - Final Year Student),https://www.myscheme.gov.in/schemes/mukhopadhyaystudentfunduk
Dr. A.P.J. Abdul Kalam Meritorious Students Incentive Scheme (Class 12th Passed),https://www.myscheme.gov.in/schemes/dapjakmsis
Dr. Ambedakar Centrally Sponsored Scheme of Post-Matric Scholarships for the Economically Backward Class (EBC) Students,https://www.myscheme.gov.in/schemes/dacsspostmsebcs
Dr. Ambedkar Medhavi Chhatravriti Yojna to Other Backward Classes Students,https://www.myscheme.gov.in/schemes/damcyobcs
Dr. Ambedkar Medhavi Chhatravriti Yojna to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/damcyscs
Dr. APJ Abdul Kalam Shramik Pravidhik Shiksha Sahaayata Yojana,https://www.myscheme.gov.in/schemes/dapjsss
Dr. B.R. Ambedkar Memorial Award to Scheduled Caste Students,https://www.myscheme.gov.in/schemes/dbramascs
Dr. Baba Saheb Ambedkar Loan for Higher Study in Foreign Countries,https://www.myscheme.gov.in/schemes/dbsalhsifc
Dr. Bhim Rao Ambedkar Meritorious Student Award Scheme,https://www.myscheme.gov.in/schemes/dbramsas
Dr. Bhimrao Ambedkar Sanskrit Scholarship Scheme for Scheduled Caste and Scheduled Tribe Students,https://www.myscheme.gov.in/schemes/brassc
Dr. D.S. Kothari Post Doctoral Fellowships In Sciences,https://www.myscheme.gov.in/schemes/ddskpdfs
Dr. D.S. Kothari Research Grant For Newly Recruited Faculty Members,https://www.myscheme.gov.in/schemes/ddskrgnrfm
Dr. Dhyanpal Singh Memorial Award (for Final-Year Undergraduate Students of All Colleges),https://www.myscheme.gov.in/schemes/dsmemorialawarduk
"Dr. K.C. Sharma Fellowship (M.Sc. Agriculture, Agronomy (Second Year) Students)",https://www.myscheme.gov.in/schemes/kcsfellowshipuk
Dr. Panjabrao Deshmukh Hostel Maintenance Allowance,https://www.myscheme.gov.in/schemes/drpdhma
Dr. S. Radhakrishnan UGC Post-Doctoral Fellowship,https://www.myscheme.gov.in/schemes/dsrupdf
Dr. S.K. Mukherjee Scholarship for B.Sc. Agriculture Students (2nd & 3rd Year),https://www.myscheme.gov.in/schemes/skmscholarshipbscuk
Dr. S.K. Sharma (Ph.D. Mathematics),https://www.myscheme.gov.in/schemes/drsksphduk
Dr. Shivanand Nautiyal Scholarship,https://www.myscheme.gov.in/schemes/dsns
Dr. V.N. Mathur Award (M.Sc. Mathematics),https://www.myscheme.gov.in/schemes/drvnmathuruk
Dr. Y.V. Singh Award for Best Thesis in Vegetable Science,https://www.myscheme.gov.in/schemes/yvsinghawarduk
Dulari Scheme,https://www.myscheme.gov.in/schemes/ds-aandn
e-Adhigam Scheme - Free Tablet,https://www.myscheme.gov.in/schemes/freetablet
E-YUVA Scheme: BIRAC’s E-YUVA Fellows (for under graduate students),https://www.myscheme.gov.in/schemes/e-yuvasbirace-yuvafugs
Early Intervention Centre for the Visually Impaired,https://www.myscheme.gov.in/schemes/eicftvi
Economic Help To Sahariya Tribal Girl Students (Class 11 And 12),https://www.myscheme.gov.in/schemes/ehstgs
Economic Help To Tribal Girls For Higher Education (College Level),https://www.myscheme.gov.in/schemes/ehttg
Economically Backward Class (EBC) Dashamottar Scholarship Scheme (Starting from Class 11),https://www.myscheme.gov.in/schemes/ebcdssuk
Education Assistance - Folk Artist,https://www.myscheme.gov.in/schemes/eafa
Education Assistance for the Construction Workers,https://www.myscheme.gov.in/schemes/edftcw
Education Assistance/Ph.D Scheme (GBOCWWB),https://www.myscheme.gov.in/schemes/eaphdsgbocwwb
Education Development Scholarship for Single Girl Child,https://www.myscheme.gov.in/schemes/edssgc
Education Loan Scheme,https://www.myscheme.gov.in/schemes/els
Education Loan Scheme (NSFDC),https://www.myscheme.gov.in/schemes/els-nsfdc
Education Loan Scheme - Delhi,https://www.myscheme.gov.in/schemes/els-delhi
Education Loan Scheme for Backward Classes Haryana,https://www.myscheme.gov.in/schemes/elsbch
Education Loan Scheme under NSFDC- Haryana,https://www.myscheme.gov.in/schemes/elsnsfdc
Education Loan Scheme under NSKFDC- Haryana,https://www.myscheme.gov.in/schemes/elsnskfdch
Education Loan Scheme- Credit Line 1 for Minority Community,https://www.myscheme.gov.in/schemes/els-cl1mc
Education Loan Scheme- Credit Line 2 for Minority Community,https://www.myscheme.gov.in/schemes/els-cl2mc
Educational Assistance (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/eaabocwwb
Educational Assistance (ANBOCWWB),https://www.myscheme.gov.in/schemes/eaanbocwwb
Educational Assistance (Scheme for the Pre-Matric and Post-Matric Scholarship to Children of Construction Workers Registered with the MBOCWWB),https://www.myscheme.gov.in/schemes/easppsccwrmbocwwb
Educational Assistance For Children Of Victims Of Crime,https://www.myscheme.gov.in/schemes/eacvc
Educational Assistance for Degree Course,https://www.myscheme.gov.in/schemes/eafdc
Educational Assistance for Government Recognised Diploma Courses,https://www.myscheme.gov.in/schemes/eagrdc
Educational Assistance for Medical and Engineering Courses,https://www.myscheme.gov.in/schemes/eafmaec
Educational Assistance To Children Of Prisoners,https://www.myscheme.gov.in/schemes/eacp
Educational Assistance To Children Of Prisoners (Pursuing Professional Course),https://www.myscheme.gov.in/schemes/eacpppc
Educational Assistance to Children of Women Headed Families,https://www.myscheme.gov.in/schemes/eacwhf-kerala
Educational Assistance to the 10th to 12th Students,https://www.myscheme.gov.in/schemes/eatt10t12s
Educational Assistance to the Children Studying in 1st to 7th and 8th to 10th Class,https://www.myscheme.gov.in/schemes/eacs1t7a8t10
Educational Award Scheme - Gujarat Labour Welfare Board,https://www.myscheme.gov.in/schemes/eas-glwb
Educational Loan Scheme (GBCDC),https://www.myscheme.gov.in/schemes/elgbcdc
Educational Loan Scheme (GMFDC),https://www.myscheme.gov.in/schemes/elgmfdcl
Educational Travel Promotion Scheme,https://www.myscheme.gov.in/schemes/etps
Eklavya Prashikshan Yojana,https://www.myscheme.gov.in/schemes/epy
"Eklavya Prashikshan Yojana - Coaching To Scheduled Tribe Student Studying In Class Xth, XIth & XIIth",https://www.myscheme.gov.in/schemes/epy-csts
Emeritus Fellowship,https://www.myscheme.gov.in/schemes/ef
Encouragement Scheme for Taking Admission in Science and Contemporary Subjects,https://www.myscheme.gov.in/schemes/estascs
Enhancement of Spoken English Programme,https://www.myscheme.gov.in/schemes/esep
"Establishment and Operation of STEM (Science, Technology, Engineering, Mathematics) Laboratories",https://www.myscheme.gov.in/schemes/eosteml
Establishment of Digital Learning Platform,https://www.myscheme.gov.in/schemes/edlp
Establishment of Integrated Educational Complexes,https://www.myscheme.gov.in/schemes/eiec
Exposure Visits To The Assam Legislative Assembly,https://www.myscheme.gov.in/schemes/evtala
Fee Waiver Scheme For SC/ST Students Pursuing Higher Education,https://www.myscheme.gov.in/schemes/fwsscstsphe
Fellowship for the Post-Graduate Students in Various Faculties Various Faculties of Sardarkrushinagar Dantiwada Agricultural University,https://www.myscheme.gov.in/schemes/fpgsdau
