scheme_name,scheme_url
AlCTE - Distinguished Professional Scheme,https://www.myscheme.gov.in/schemes/adps
Alpshankhyak Vikas Nidhi,https://www.myscheme.gov.in/schemes/avn
Ambedkar Social Innovation and Incubation Mission (ASIIM),https://www.myscheme.gov.in/schemes/asiim
Annual Medical Assistance Scheme (BBOCWWB),https://www.myscheme.gov.in/schemes/amapbbocwwb
Appointment of Contract Sports Coaches,https://www.myscheme.gov.in/schemes/ckpkn
Assistance Scheme For Reimbursement For Expenditure On Visa By Construction Workers For Employment Abroad,https://www.myscheme.gov.in/schemes/asfrfevcsea
Assistance to Traditional Pottery Makers,https://www.myscheme.gov.in/schemes/atpm
Assistance to Training Institutions Scheme,https://www.myscheme.gov.in/schemes/ati
Assistance to Voluntary Organizations Working for Welfare of OBCs,https://www.myscheme.gov.in/schemes/avowwobc
Banishree Scholarship,https://www.myscheme.gov.in/schemes/bs
Basic Kayaking Course,https://www.myscheme.gov.in/schemes/kayakinguk
Bhajan Pakhawaj Workshops,https://www.myscheme.gov.in/schemes/bpw
Bihar State Journalist Insurance Scheme,https://www.myscheme.gov.in/schemes/bsjis
Block Level Institute for Rural Skill Acquisition (BIRSA),https://www.myscheme.gov.in/schemes/blifrsa
Book Binder Training by Department for the Welfare of Differently Abled Persons,https://www.myscheme.gov.in/schemes/bbtbdftwodap
Buti Foundation Award,https://www.myscheme.gov.in/schemes/bfa
Campus Recruitment Assistance Scheme,https://www.myscheme.gov.in/schemes/cras
Capacity Building For Service Providers - Skill Testing & Certification,https://www.myscheme.gov.in/schemes/cbsp-stc
Cash Incentive to Wards of ESM (Academic Scholarship),https://www.myscheme.gov.in/schemes/ciwesm-as
Central Assistance For One Time Settlement Of Displaced Families From PoK And Chhamb Under Prime Minister's Development Package,https://www.myscheme.gov.in/schemes/otsdfpc
Certification Program for Goan IT Professionals,https://www.myscheme.gov.in/schemes/cpfitp
Chanakya Swayam Upadhi Scheme for Micro Entrepreneurship - Transport Operator,https://www.myscheme.gov.in/schemes/csusme-to
CHIEF MINISTER EMPLOYMENT GENERATION PROGRAMME (CMEGP),https://www.myscheme.gov.in/schemes/cmegp
Chief Minister's Jeevan Jyoti Swaniyojan Yojana,https://www.myscheme.gov.in/schemes/cm-swaniyojan-yojana
Chief Minister's Self Employment Scheme,https://www.myscheme.gov.in/schemes/cmses
Chief Ministergi Artistessingi Tengbang - Assistance To The Cultural Group For Training With New Production,https://www.myscheme.gov.in/schemes/cmst-acgtnp
Chief Minister’s Scheme For Wood Carving Artists,https://www.myscheme.gov.in/schemes/cmswca
Chief Minister’s Startup/innovation Projects/new Industries,https://www.myscheme.gov.in/schemes/chsipni
Chief Minister’s Yuva Kaushal Yojana,https://www.myscheme.gov.in/schemes/cm-yky
Civil Services Incentive Scheme for Persons with Disabilities,https://www.myscheme.gov.in/schemes/csispwd
Cluster Development Scheme,https://www.myscheme.gov.in/schemes/cds-g
CM's Jibon Anuprerana Scheme,https://www.myscheme.gov.in/schemes/cmjas
Coir Vikas Yojana- Coir Industry Technology Upgradation Scheme,https://www.myscheme.gov.in/schemes/cvy-citus
Coir Vikas Yojana-Skill Upgradation and Mahila Coir Yojana,https://www.myscheme.gov.in/schemes/cvy-sumcy
Community Based Training Scheme,https://www.myscheme.gov.in/schemes/cbts
Community Food Processing Centre,https://www.myscheme.gov.in/schemes/cfpc
Craftsman Training Scheme - Maharashtra,https://www.myscheme.gov.in/schemes/cts-maharashtra
Craftsmen Training Scheme,https://www.myscheme.gov.in/schemes/cts-msde
Cycle Sahayata Yojana,https://www.myscheme.gov.in/schemes/csy-j
Dalit Bandhu,https://www.myscheme.gov.in/schemes/dalit-bandhu
Dastkar Prashikshan (I.T.I),https://www.myscheme.gov.in/schemes/dpiti
Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM): Self-Employment Programme – Uttarakhand,https://www.myscheme.gov.in/schemes/daynulsepuk
Deen Dayal Upadhyay Grameen Kaushalya Yojana,https://www.myscheme.gov.in/schemes/ddugku
Deen Dayal Upadhyay Kaushal Kendra (DDUKK)- Mega Skill Centre,https://www.myscheme.gov.in/schemes/ddukk-msc
Deendayal Antyodaya Yojana - National Rural Livelihoods Mission,https://www.myscheme.gov.in/schemes/day-nrlm
DESW Internship Scheme,https://www.myscheme.gov.in/schemes/deswinternship
DEVELOPMENT OF HANDICRAFTS,https://www.myscheme.gov.in/schemes/doh
Development of Industrie-Training Scheme,https://www.myscheme.gov.in/schemes/doits
Digital India Internship Scheme,https://www.myscheme.gov.in/schemes/mdiis
Direct Finance Scheme by NSFDC (GSCDC),https://www.myscheme.gov.in/schemes/dfsbnsfdc
Divyangjan Kaushal Yojana,https://www.myscheme.gov.in/schemes/dky
Diwali Gift Benefit Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/dgbs-pbaocwwb
Dr. P. G. Solanki Scheme for Stipend to Scheduled Caste Lawyers,https://www.myscheme.gov.in/schemes/dpgsssscl
"Early Intervention Centre for Children with Cerebral Palsy in SRTC, Chennai and Tiruchirapalli Districts",https://www.myscheme.gov.in/schemes/eicccpsrtcctd
Early Intervention Centre for Infants and Young Children with Hearing Impairment,https://www.myscheme.gov.in/schemes/eicfiaycwhi
Early Intervention Centres for Children with Autism,https://www.myscheme.gov.in/schemes/eicca
Employability Excellence with College Education & Learning (EXCEL),https://www.myscheme.gov.in/schemes/excel
Employees' Pension Scheme,https://www.myscheme.gov.in/schemes/eps
Employment Linked Skill Training Programme (ELSTP),https://www.myscheme.gov.in/schemes/rpyelstp
"Employment Subsidy Scheme, 2017",https://www.myscheme.gov.in/schemes/ess-2017
Empower ST/SC Communities using ICT Tools through IT Knowledge Centre (ITKC),https://www.myscheme.gov.in/schemes/estsccicttitkc
Empowering Schedule Tribe/Schedule Caste Communities Using Information And Communication Technology Tools,https://www.myscheme.gov.in/schemes/estsccictt
Entrepreneurship and Skill Development Programme,https://www.myscheme.gov.in/schemes/esdp
Establishing Aavin Parlour for Differently Abled Persons,https://www.myscheme.gov.in/schemes/eapfdap
Financial Assistance for ANM/GNM/Technical Courses,https://www.myscheme.gov.in/schemes/faanmgnmtc
Financial Assistance To Disabled For Self Employment,https://www.myscheme.gov.in/schemes/fadse
Financial Assistance to Indigent Artistes,https://www.myscheme.gov.in/schemes/fatia
Financial Assistance To Self-Employment For Trained Disabled Persons,https://www.myscheme.gov.in/schemes/fasetdp
Financial Assistance to Traditional Artisans (Panchavrutthi Scheme),https://www.myscheme.gov.in/schemes/fataps
Financial Assistance Under The National Fund For Persons With Disabilities,https://www.myscheme.gov.in/schemes/fanf-pwd
Financial Loan for Training of Commercial Pilot,https://www.myscheme.gov.in/schemes/flftcp
Fitter Training to Hearing Impaired Persons,https://www.myscheme.gov.in/schemes/ftthip
Free Pre-Recruitment Training,https://www.myscheme.gov.in/schemes/fprtuk
Free Training for Vehicle Drivers,https://www.myscheme.gov.in/schemes/ftvd
FutureSkills Prime Incentive Program,https://www.myscheme.gov.in/schemes/fspip
Gausevak Training (Initial and Refresher),https://www.myscheme.gov.in/schemes/gtiar
Gen Next Competition,https://www.myscheme.gov.in/schemes/gnc
"Goa (Technical/ Vocational Training To Sex Workers And Sexually Abused Women) Scheme, 2013 (PRABHAT)",https://www.myscheme.gov.in/schemes/gtvtswsawwws
Goa Tribal's Employment Generation Programme Scheme,https://www.myscheme.gov.in/schemes/gtegp
Government Institute for the Mentally Retarded - Tamil Nadu,https://www.myscheme.gov.in/schemes/giftmrc
Grant for Purchase of Tools (BBOCWWB),https://www.myscheme.gov.in/schemes/gptbbocwwb
Grant of Stipend to Differently Abled Trainees,https://www.myscheme.gov.in/schemes/gsdat
Grant of Stipend to the Differently Abled Trainees of the Vocational Training Institutes,https://www.myscheme.gov.in/schemes/gsdatvti
Green Skill Development Programme (GSDP),https://www.myscheme.gov.in/schemes/gsdpuk
Group Supply Of Goats And Sheep,https://www.myscheme.gov.in/schemes/gsgos
High Altitude Guide Course,https://www.myscheme.gov.in/schemes/highaltitudeuk
Himachal Pradesh Patrakar Kalyan Yojana,https://www.myscheme.gov.in/schemes/hppky
HIMAYAT- Deen Dayal Upadhyaya-Grameen Kaushalya Yojana,https://www.myscheme.gov.in/schemes/himayat
Home for Visually Challenged Person,https://www.myscheme.gov.in/schemes/hvcp
ICAR Emeritus Professor,https://www.myscheme.gov.in/schemes/icar-ep
ICAR Emeritus Scientist,https://www.myscheme.gov.in/schemes/icar-es
Incentives to Industries For Training Prospective Employees Scheme,https://www.myscheme.gov.in/schemes/iitpes
Industrial Skill Development Allowance To The New Employees Employed In Industries In H.p,https://www.myscheme.gov.in/schemes/isdane
Institutional Support for Development and Marketing of Tribal Products/Produce,https://www.myscheme.gov.in/schemes/isdmtpp
Interest Subsidy Scheme for Smaller Business Units,https://www.myscheme.gov.in/schemes/iss-goa
Internet Subsidy Scheme,https://www.myscheme.gov.in/schemes/intss
IT Saksham Yuva Scheme,https://www.myscheme.gov.in/schemes/itsys
Jharkhand Mukhyamantri Shramik Yojana,https://www.myscheme.gov.in/schemes/jmsy
Jharkhand Patrakar Samman Pension Niyamawali,https://www.myscheme.gov.in/schemes/jpspn2019
Jharkhand State Migrant Labourers Survey and Rehabilitation Scheme,https://www.myscheme.gov.in/schemes/jsmlsrs
Journalists’ Family Benefit Fund,https://www.myscheme.gov.in/schemes/jfbf
Jute Resource-Cum-Production Centre,https://www.myscheme.gov.in/schemes/jrcpc
Kachara Binane Vaale Hetu Suraksha Upakaran Sahaayata Yojana,https://www.myscheme.gov.in/schemes/kbvhsusy
Kaimagga Vikasa Yojana - Karnataka,https://www.myscheme.gov.in/schemes/kvy-k
Kalakar Kritadnyata Nidhi: Incentive for Self Employment,https://www.myscheme.gov.in/schemes/kkn-ifse
Kamban Pugazh Literary Prize,https://www.myscheme.gov.in/schemes/kplp
Karkhandar Scheme For Development Of Craft Sector,https://www.myscheme.gov.in/schemes/ksdcs
Karma Sathi Prakalpa,https://www.myscheme.gov.in/schemes/ksp
Kisan-Vaigyanik Sangoshthi,https://www.myscheme.gov.in/schemes/f-ss
Kishori Balika Yojana (Madhya Pradesh),https://www.myscheme.gov.in/schemes/sfagmp
Krishak Bakri Palan Yojna,https://www.myscheme.gov.in/schemes/kbpyy
Kushal Shramik Sahay Yojana (GBOCWWB),https://www.myscheme.gov.in/schemes/kssugbocwwb
Ladies Vocational Centres,https://www.myscheme.gov.in/schemes/lvc
LIDCOM Training Scheme,https://www.myscheme.gov.in/schemes/lts
Life Saving Technique Water Sports Operator,https://www.myscheme.gov.in/schemes/lifesavinguk
Livelihood Opportunity Promotion Scheme (Disabled),https://www.myscheme.gov.in/schemes/lopsd
Livelihood Opportunity Promotion Scheme (Scheduled Caste),https://www.myscheme.gov.in/schemes/lopssc
Livelihood Opportunity Promotion Scheme (Scheduled Tribes),https://www.myscheme.gov.in/schemes/lopsst
Living Craft Treasure Award,https://www.myscheme.gov.in/schemes/lcta
LLB Internship Programme,https://www.myscheme.gov.in/schemes/llbip
Loan For Commercial Pilot Training,https://www.myscheme.gov.in/schemes/lfcpt
Loans for Tools (MBOCWWB),https://www.myscheme.gov.in/schemes/ltmbocwwb
Low Altitude Guide Course,https://www.myscheme.gov.in/schemes/lowaltitudeuk
Mahatma Gandhi National Rural Employment Guarantee Act,https://www.myscheme.gov.in/schemes/mgnrega
Mahila Kisan Yojana (Maharashtra),https://www.myscheme.gov.in/schemes/mkym
Mahila Swayamsiddha Yojana Rajasthan,https://www.myscheme.gov.in/schemes/msyr
Marketing Assistance Scheme,https://www.myscheme.gov.in/schemes/mas
Mobile Food Court Van (DAADC),https://www.myscheme.gov.in/schemes/mfcvs
Modular Employable Skills,https://www.myscheme.gov.in/schemes/mes
Motor Vehicle Driver-Conductor Welfare Scheme- Chief Minister Self-Employment Scheme for Drivers/Conductors,https://www.myscheme.gov.in/schemes/mvdcws-cmsesdc
Motor Vehicle Driver-Conductor Welfare Scheme- Sarathi Shri Award,https://www.myscheme.gov.in/schemes/mvdcws-ssa
Motor Vehicle Driver-Conductor Welfare Scheme- Training and Rehabilitation in Case of Permanent Disability due to Accident,https://www.myscheme.gov.in/schemes/mvdcws-trpda
Motorized Tricycle Yojana,https://www.myscheme.gov.in/schemes/mts
Msme Skill Training And Employment Scheme,https://www.myscheme.gov.in/schemes/msme-stes
Mukhya Mantri Mahila Sashaktikaran Yojana,https://www.myscheme.gov.in/schemes/mmmsy
Mukhya Mantri Shahri Ajeevika Guarantee Yojna,https://www.myscheme.gov.in/schemes/mmsagy
Mukhyamantri Anusuchit Janjati Gram Vikas Yojana,https://www.myscheme.gov.in/schemes/majgvy
Mukhyamantri Bhavishyalakshi Kaushalya Vikas Yojana,https://www.myscheme.gov.in/schemes/mbkvy
Mukhyamantri Bhed/Bakri (Sheep/Goat) Palak Uthan Yojana for Scheduled Castes,https://www.myscheme.gov.in/schemes/mbbpuyhr
Mukhyamantri Hunar Vikas Yojana- Higher Education/Technical Education,https://www.myscheme.gov.in/schemes/mhvs-hte
Mukhyamantri Hunar Vikas Yojana- Self-Employment/Business,https://www.myscheme.gov.in/schemes/mhvs-sebs
Mukhyamantri Hunar Yojana,https://www.myscheme.gov.in/schemes/cmhyu
Mukhyamantri Kaushal Unnayan and Vaishvik Rojgar Yojana,https://www.myscheme.gov.in/schemes/mkuevry
Mukhyamantri Nahri Kendra,https://www.myscheme.gov.in/schemes/somnk
Mukhyamantri Pichhda Varg Evam Ati Pichhda Varg Kaushal Vikas Prashikshan Yojana,https://www.myscheme.gov.in/schemes/mmpveapvkvpy
Mukhyamantri Prakhand Parivahan Yojana,https://www.myscheme.gov.in/schemes/mmppy
Mukhyamantri Protsahan Yojana Jharkhand,https://www.myscheme.gov.in/schemes/mmpyj
Mukhyamantri Shramshakti Yojana,https://www.myscheme.gov.in/schemes/mmssy
Mukhyamantri Sports Development Scheme - Retired Person,https://www.myscheme.gov.in/schemes/msdsrp
Mukhyamantri Sports Development Scheme - Unemployed Young Professional Sportsperson,https://www.myscheme.gov.in/schemes/msdsuyps
Mukhyamantri Svadeshi Gau Samvardhan Yojana,https://www.myscheme.gov.in/schemes/msgsy
Mukhyamantri Yuva Karya Prashikshan Yojana,https://www.myscheme.gov.in/schemes/mmykpy
Mukhyamatri Rojgaar Srijan Yojana,https://www.myscheme.gov.in/schemes/mmrsy
Mukhymantri Sarthi Yojana - Jharkhand,https://www.myscheme.gov.in/schemes/mmsy-j
Multimedia Training - Tamil Nadu,https://www.myscheme.gov.in/schemes/mtbwodap
Nai Hetu Avashyak Upkaran Sahayata Yojana,https://www.myscheme.gov.in/schemes/ngausy
National Action Plan for Skill Development of Persons with Disabilities,https://www.myscheme.gov.in/schemes/nap-sdp
National Apprenticeship Promotion Scheme-2,https://www.myscheme.gov.in/schemes/naps
National Career Service Centers For SC/STs (erstwhile Coaching-cum-Guidance Centre for SC/STs),https://www.myscheme.gov.in/schemes/ncscscst
National Handicrafts Development Programme: Infrastructure And Technology Support: EMPORIA,https://www.myscheme.gov.in/schemes/nhdp-iandts-emporia
National Handicrafts Development Programme: Infrastructure And Technology Support: URBAN HAAT,https://www.myscheme.gov.in/schemes/nhdp-iandts-uh
National Handicrafts Development Programme: Research & Development Scheme,https://www.myscheme.gov.in/schemes/nhdp-randds
National Scheme of Apprenticeship Training,https://www.myscheme.gov.in/schemes/nsat
National Youth Corps,https://www.myscheme.gov.in/schemes/nyc
Nehru Child Literature Prize,https://www.myscheme.gov.in/schemes/nclp
Nirman Shramik Safety Kit Yojana,https://www.myscheme.gov.in/schemes/nssky
Non-Governmental Aided Organization (Special Schools And Vocational Training Centre) For Disabled,https://www.myscheme.gov.in/schemes/ngaossandvtd
Nursing Kaushal College Jharkhand,https://www.myscheme.gov.in/schemes/nkcj
One Family One Job Scheme,https://www.myscheme.gov.in/schemes/ofojs
"One Time Cash Incentive towards acquiring BEd, BPEd, DTEd, PGDCA (Sainik Welfare)",https://www.myscheme.gov.in/schemes/otca-bbdp
"One Time Cash Incentive towards Completing ITI, Typewriting, Accountancy, Bookkeeping, Tailoring, Computer Training (Sainik Welfare)",https://www.myscheme.gov.in/schemes/otci-citabtct
One Time Cash Incentive towards Learning Driving (Sainik Welfare),https://www.myscheme.gov.in/schemes/otcild-sw
Out of Turn Employment to Sportspersons in State Services,https://www.myscheme.gov.in/schemes/otejtpss
"P1, P2, P3, P4, SIV, Guided Flying",https://www.myscheme.gov.in/schemes/p1234uk
PM Street Vendor’s AtmaNirbhar Nidhi (PM SVANidhi),https://www.myscheme.gov.in/schemes/pm-svanidhi
PM Vishwakarma,https://www.myscheme.gov.in/schemes/pmv
PM-Special Training of Geriatric Caregivers,https://www.myscheme.gov.in/schemes/pmstgc
PMMSY: Construction of Fish Kiosks Including Kiosks of Aquarium/Ornamental Fish-Haryana,https://www.myscheme.gov.in/schemes/scfkikaofhr
Poompuhar District Craft Award,https://www.myscheme.gov.in/schemes/pdca
Poompuhar State Award,https://www.myscheme.gov.in/schemes/psa
Pradhan Mantri Bhartiya Janaushadhi Pariyojana,https://www.myscheme.gov.in/schemes/pmbjp
Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi (PM-DAKSH),https://www.myscheme.gov.in/schemes/pm-daksh
Pradhan Mantri Gramin Digital Saksharta Abhiyaan,https://www.myscheme.gov.in/schemes/pmgdisha
Pradhan Mantri Kaushal Vikas Yojana - Recognition Of Prior Learning,https://www.myscheme.gov.in/schemes/pmkvy-rpl
Pradhan Mantri Kaushal Vikas Yojana - Short Term Training,https://www.myscheme.gov.in/schemes/pmkvy-stt
Pradhan Mantri Kaushal Vikas Yojana - Special Projects,https://www.myscheme.gov.in/schemes/pmkvy-sp
Pradhan Mantri Viksit Bharat Rozgar Yojana: Part A- Support for First-Time Employees,https://www.myscheme.gov.in/schemes/pmvbry-pa
Pradhan Mantri Viksit Bharat Rozgar Yojana: Part B- Support to Employers with Focus on Manufacturing Sector,https://www.myscheme.gov.in/schemes/pmvbry-pb
Pradhan Mantri Virasat ka Samvardhan,https://www.myscheme.gov.in/schemes/pm-vikas
Pre-Examination Coaching Scheme,https://www.myscheme.gov.in/schemes/pec
Prime Minister's Employment Generation Programme,https://www.myscheme.gov.in/schemes/pmegp
Prime Minister’s Internship Scheme,https://www.myscheme.gov.in/schemes/pmis
Prime Minister’s Rural Development Fellows Scheme,https://www.myscheme.gov.in/schemes/pmrdfs
Project Sankalp,https://www.myscheme.gov.in/schemes/ps-g
Promotion of Tiatr Music,https://www.myscheme.gov.in/schemes/potm
Rafting Course & Internship,https://www.myscheme.gov.in/schemes/raftinguk
Rashtriya Gram Swaraj Abhiyan - Internship Program,https://www.myscheme.gov.in/schemes/rgsaip
Readymade Kichan Sahaayata Yojana,https://www.myscheme.gov.in/schemes/rksy
Registration & Stamp Duty Subsidy Scheme,https://www.myscheme.gov.in/schemes/rsdss
Reimbursement of Tuition Fees to the Wards of Ex-Servicemen/Widows (Sainik Welfare),https://www.myscheme.gov.in/schemes/rtfwesw-sw
Research Associates (RA),https://www.myscheme.gov.in/schemes/ra
Rural Technology Complex,https://www.myscheme.gov.in/schemes/rtccuk
Safai Karmakaar Kaushal Unnayan Yojana,https://www.myscheme.gov.in/schemes/skkuy
SAHAKAR MITRA: NCDC’s Scheme on Internship Programme,https://www.myscheme.gov.in/schemes/sip
SAKSHAM - KVK 2.0,https://www.myscheme.gov.in/schemes/skvk2
Saksham Jharkhand Kaushal Vikas Yojana,https://www.myscheme.gov.in/schemes/sjkvy
Saksham Yuva Scheme,https://www.myscheme.gov.in/schemes/sys
Scheme for Action Research and Studies on Judicial Reforms,https://www.myscheme.gov.in/schemes/sarsjr
Scheme for assistance for Start Ups/ Innovation: Assistance for Skill Development,https://www.myscheme.gov.in/schemes/sfasisd
Scheme For Award Of Financial Assistance For Education To The Wards Of Beedi/Cine/IOMC/LSDM Workers – Pre & Post-Matric,https://www.myscheme.gov.in/schemes/safaew-bcew
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Running Short-term Bridge Courses,https://www.myscheme.gov.in/schemes/setcmstbc
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Setting-up of Specialized Skill Development Centers at Industry,https://www.myscheme.gov.in/schemes/setcmssdc
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Skill Development to MSME Sector,https://www.myscheme.gov.in/schemes/setcmamsme
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Tuition Fees for Enhancement of Skill,https://www.myscheme.gov.in/schemes/setctfes
Scheme for Enhancement of Technical Competence and Manpower: Skill Up-gradation Centers (SUCs),https://www.myscheme.gov.in/schemes/setcmsuc
Scheme for Fruit and Vegetable Preservation and Training Program in Horticulture Department HRT 5,https://www.myscheme.gov.in/schemes/sfvptphdf
Scheme for Giving Awards to Junior Artists in Contemporary Art Field,https://www.myscheme.gov.in/schemes/sfgatjsicat
Scheme for Giving Awards to Senior Artists in Contemporary Art Field,https://www.myscheme.gov.in/schemes/sfgatsaicaf
Scheme for Giving Awards to Traditional Artists,https://www.myscheme.gov.in/schemes/sfgatta-sa
Scheme for Giving Stipend to the Trainees Belonging to the Scheduled Caste/Scheduled Tribe Community Enrolled under Various Labour Welfare Centres in the State of Goa,https://www.myscheme.gov.in/schemes/sgstbscstcevlwcsg
Scheme for Pension Benefits to the Journalists/Photojournalists,https://www.myscheme.gov.in/schemes/sfpbttjp
Scheme for Providing Counseling to the Trainees of Government Industrial Training Institutes at Directorate of Skill Development & Entrepreneurship,https://www.myscheme.gov.in/schemes/spctgitidsde
Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists,https://www.myscheme.gov.in/schemes/soapttikaa
Scheme of Conferring ‘Kalaichemmal’ Awards,https://www.myscheme.gov.in/schemes/socka
Scheme of Conferring ‘Kalaimamani’ Award,https://www.myscheme.gov.in/schemes/socka-tn
"Scheme of Extending Financial Assistance to Folk Artists, Troupes for the Purchase of Musical Instruments, Costumes",https://www.myscheme.gov.in/schemes/soefatfatftpomic
Scheme of Extending Financial Assistance to New Drama Productions,https://www.myscheme.gov.in/schemes/soefatndp
Scheme of Extending Grants for the Publication of Rare Books on Arts,https://www.myscheme.gov.in/schemes/soegftporboa
Scheme of Financial Assistance for Dance and Drama Troupes/Associations,https://www.myscheme.gov.in/schemes/sfaddta
Scheme of Financial Assistance for Publication of Manuscripts/Research Journals,https://www.myscheme.gov.in/schemes/sfapmrj
Scheme of Financial Assistance to Indigent Artists,https://www.myscheme.gov.in/schemes/sofatia
Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award,https://www.myscheme.gov.in/schemes/sogateakia
Scheme of Giving Awards to Eminent Artists - Kalai Mudhumani Award,https://www.myscheme.gov.in/schemes/sogateakma
Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award,https://www.myscheme.gov.in/schemes/sogateakna
Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award,https://www.myscheme.gov.in/schemes/sogateaksa
Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award,https://www.myscheme.gov.in/schemes/sogateakva
Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows,https://www.myscheme.gov.in/schemes/sogiafcoae-gs
Scheme to Encourage Students for Innovative Projects,https://www.myscheme.gov.in/schemes/sesip
Self Employment Scheme For Rehabilitation Of Manual Scavengers,https://www.myscheme.gov.in/schemes/srms
Self Employment Scheme Gujarat,https://www.myscheme.gov.in/schemes/sesg
Self-Certification Scheme,https://www.myscheme.gov.in/schemes/scs
"Self-Employment loan scheme for Minority Widows, Divorcees / Abandoned Women",https://www.myscheme.gov.in/schemes/seloanwomen
Self-Employment Scheme for Scheduled Castes and Tribes,https://www.myscheme.gov.in/schemes/sessct
Self-Employment Scheme for Unemployed Minority Communities,https://www.myscheme.gov.in/schemes/msesu
Shelter Home For Women (SHW),https://www.myscheme.gov.in/schemes/shw
Shilp Guru Award,https://www.myscheme.gov.in/schemes/sga
Shilpi Gram Scheme (Scheduled Caste / Scheduled Tribe),https://www.myscheme.gov.in/schemes/sgsscst
Short Term Professional Training Courses,https://www.myscheme.gov.in/schemes/stptc
Shubhshakti Yojana,https://www.myscheme.gov.in/schemes/sbsky
SITARE-Appreciation Grant,https://www.myscheme.gov.in/schemes/sitare-ag
Skiing Course,https://www.myscheme.gov.in/schemes/skiinguk
Skill Development,https://www.myscheme.gov.in/schemes/sduk
Skill Development Allowance Scheme,https://www.myscheme.gov.in/schemes/sda2013
Skill Development and Economic Empowerment,https://www.myscheme.gov.in/schemes/sdaee
Skill Development Assistance (ANBOCWWB),https://www.myscheme.gov.in/schemes/sdaanbocwwb
Skill Development Programme- Uttarakhand,https://www.myscheme.gov.in/schemes/sdpuk
Skill Development Promotion Scheme,https://www.myscheme.gov.in/schemes/sdps
Skill Development Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/sds-pbaocwwb
Skill Development Training - 15 Days Recognition of Prior Learning (RPL) Training Programme at Work Site,https://www.myscheme.gov.in/schemes/sdt-15drpltpws
Skill Development Training - 90 Days Residential Skill Development Training Programme,https://www.myscheme.gov.in/schemes/sdt-90drsdtp
Skill Development Training - 90 Days Skill Development Training Programme in Curtain & Garment Stitching,https://www.myscheme.gov.in/schemes/sdt-90dsdtpcgs
Skill Development Training Karnataka,https://www.myscheme.gov.in/schemes/sdtk
Skill Development Training Manipur,https://www.myscheme.gov.in/schemes/sdtm
Skill Loan Scheme,https://www.myscheme.gov.in/schemes/sl
Skill Upgradation Program Karnataka,https://www.myscheme.gov.in/schemes/supk
