scheme_name,scheme_url
Mukhyamantri Yuva Annadoot Yojana,https://www.myscheme.gov.in/schemes/myay-mp
Mumkin - Livelihood Generation Scheme,https://www.myscheme.gov.in/schemes/mlgs
National Bio Energy Programme - Uttarakhand Renewable Energy Development Agency,https://www.myscheme.gov.in/schemes/nbepureda
New Generation Innovation Network,https://www.myscheme.gov.in/schemes/ngin
One Time Cash Incentive towards Learning Driving (Sainik Welfare),https://www.myscheme.gov.in/schemes/otcild-sw
Pandit Deen Dayal Upadhyay Vigyaan Gram Sankul Pariyojana,https://www.myscheme.gov.in/schemes/pdduvgsp
Phase-II Of The Grid Connected Rooftop Solar Programme,https://www.myscheme.gov.in/schemes/gcrsp-p2
Pilgrimage Rejuvenation and Spiritual Augmentation Drive (PRASHAD),https://www.myscheme.gov.in/schemes/prashad
PMMSY: Insulated Vehicles - Haryana,https://www.myscheme.gov.in/schemes/ivs
Policy for Establishment of Private Industrial Estates/Areas - 2023,https://www.myscheme.gov.in/schemes/pepiea
Pradhan Mantri Anusuchit Jaati Abhyuday Yojana (PM-AJAY) - Adarsh Gram,https://www.myscheme.gov.in/schemes/pmajay-ag
Pradhan Mantri Gram Sadak Yojana,https://www.myscheme.gov.in/schemes/pmgsy
Pradhan Mantri Kisan Urja Suraksha Evam Utthan Mahabhiyan Scheme For Farmers.,https://www.myscheme.gov.in/schemes/pm-kusum
Prime Tourism Vehicle Scheme-Meghalaya,https://www.myscheme.gov.in/schemes/ptvsme
Rental Housing Scheme,https://www.myscheme.gov.in/schemes/rhs
Sagar Khedu Sarvangi Vikas Yojana,https://www.myscheme.gov.in/schemes/sksvy
Scheme for Construction of Multipurpose Community Halls in Areas Inhabited by Tribal Community (Sanskruti Bhavan),https://www.myscheme.gov.in/schemes/scmchaitc-sb
Scheme for Development Maintenance and Construction of Roads,https://www.myscheme.gov.in/schemes/sdmcr
Scheme for Grant of Financial Assistance for Administering Road Safety Advocacy and Awards for the Outstanding Work Done in the Field of Road Safety,https://www.myscheme.gov.in/schemes/sgfaarsaaowdfrs
Scheme for Small Road Transport Operators (SRTOs),https://www.myscheme.gov.in/schemes/sfsrtos
Scheme For Soft Loan To The Grant-in-aid/ Non-grant In Aid Institutions For Maintenance And Upgradation Of Infrastructure Facilities,https://www.myscheme.gov.in/schemes/sslgiangiaimuif
Scheme of Assistance for the Prevention of Alcoholism & Substance (Drugs) Abuse and for Social Defence Services: General Grant-in-Aid Programme for Financial Assistance in the Field of Social Defence,https://www.myscheme.gov.in/schemes/sapaandsdasdsggiapfafsd
Scheme of Development Assistance to Colleges for the Construction of Buildings,https://www.myscheme.gov.in/schemes/sdaccb
Scheme of Financial Assistance to IHMs/FCIs/IITTM/ICI/NCHMCT/PSUs,https://www.myscheme.gov.in/schemes/sfaifiinp
Shahari Waqf Sampatti Vikas Yojana,https://www.myscheme.gov.in/schemes/swsvy
Shravan Kumar Shramik Parivar Tirth Yatra Yojana,https://www.myscheme.gov.in/schemes/sksptyy
Subsidy to Purchase E-Bike for Journalists,https://www.myscheme.gov.in/schemes/spebj
Swachh Bharat Mission (Grameen - Waste Management) - Uttarakhand,https://www.myscheme.gov.in/schemes/sbmgwmuk
Transport Loan Scheme,https://www.myscheme.gov.in/schemes/tls-delhi
Transportation Scheme (Gujarat Gopalak Vikas Nigam),https://www.myscheme.gov.in/schemes/tsggvn
Travel Concession To The Differently Abled Persons In State Owned Transport Corporation Buses,https://www.myscheme.gov.in/schemes/tcdapsotcb
Travel Grants To Goan Authors,https://www.myscheme.gov.in/schemes/tgga
Tribals Development Plan: Motor Driving Training [Light & Heavy Vehicles],https://www.myscheme.gov.in/schemes/tdp-mdtlhv
Tribals Development Plan: Purchase of Tourist Taxi,https://www.myscheme.gov.in/schemes/tdp-ptt
Tribals Development Plan: Subsidy for Purchase of Motorcycle,https://www.myscheme.gov.in/schemes/tdp-spm
Vehicle Loan Scheme (GTKVN),https://www.myscheme.gov.in/schemes/tsgtkvn
Yashwantrao Chavan Mukta Vasahat Yojana for VJNTs,https://www.myscheme.gov.in/schemes/ycmvyfvjnts
Yatra Pass in DTC non AC Buses for the Construction Workers,https://www.myscheme.gov.in/schemes/ypidnabftcw
Zero Ticket Bus Travel Scheme for Women,https://www.myscheme.gov.in/schemes/tnztbtsfw
