scheme_name,scheme_url
Mukhyamantri Kalyani Vivah Sahayta Yojana,https://www.myscheme.gov.in/schemes/mmkvsy
Mukhyamantri Kanya Abhibhavak Pension Yojana,https://www.myscheme.gov.in/schemes/mkapy
Mukhyamantri Kanya Suraksha Yojana,https://www.myscheme.gov.in/schemes/mksybb
Mukhyamantri Kanya Vivaah / Nikaah Yojana,https://www.myscheme.gov.in/schemes/mkvymp
Mukhyamantri Kanya Vivah Yojana- Madhya Pradesh,https://www.myscheme.gov.in/schemes/mmkvymp
Mukhyamantri Kanyadaan Yojana,https://www.myscheme.gov.in/schemes/mky
Mukhyamantri Konya Atmonirbhor Yojana,https://www.myscheme.gov.in/schemes/mkay
Mukhyamantri Mahalakshmi Kit Yojana,https://www.myscheme.gov.in/schemes/mmkyu
Mukhyamantri Mahila Poshan Yojana,https://www.myscheme.gov.in/schemes/mmpyu
Mukhyamantri Mahila Udyami Yojana,https://www.myscheme.gov.in/schemes/mmuyb
Mukhyamantri Mahila Utkarsh Yojana,https://www.myscheme.gov.in/schemes/mmuy
Mukhyamantri Matrupushti Uphar,https://www.myscheme.gov.in/schemes/mmus
Mukhyamantri Nahri Kendra,https://www.myscheme.gov.in/schemes/somnk
Mukhyamantri Nikah Yojana,https://www.myscheme.gov.in/schemes/mmny
Mukhyamantri Noni Sashaktikaran Sahayata Yojana,https://www.myscheme.gov.in/schemes/mnssy
Mukhyamantri Rajshri Yojana,https://www.myscheme.gov.in/schemes/mry
Mukhyamantri Samajik Sahayata Prakalpa - Vulnerable Women,https://www.myscheme.gov.in/schemes/mssp-vm
Mukhyamantri Sampoorna Pushti Yojana: Adolescent Girls Nutrition,https://www.myscheme.gov.in/schemes/samproonapushtiagn
Mukhyamantri Sampoorna Pushti Yojana: Kishori Mela,https://www.myscheme.gov.in/schemes/mspykm
Mukhyamantri Sampoorna Pushti Yojana: Maternal Nutrition,https://www.myscheme.gov.in/schemes/maternalnutritionuk
Mukhyamantri Sampoorna Pushti Yojana: Nutrition for Severely Underweight and Moderately Acute Malnourished Children (6 months - 3 years),https://www.myscheme.gov.in/schemes/nutritionsuwandmamod
Mukhyamantri Sampoorna Pushti Yojana: Purna Aahaara for Children (6 months - 5 years),https://www.myscheme.gov.in/schemes/purnaaaharaod
Mukhyamantri Svadeshi Gau Samvardhan Yojana,https://www.myscheme.gov.in/schemes/msgsy
Mukhyamantri Vidwa Evam Ekal Naari Awas Yojana,https://www.myscheme.gov.in/schemes/mmvenay
Mukhyamantri Work Form Home-Job Work Yojana,https://www.myscheme.gov.in/schemes/mwfhjwy
Mukyamantri Samuhik Vivah Evam Anudan Yojna,https://www.myscheme.gov.in/schemes/msveay
Nagaland Stipend for Girls of Secondary Students,https://www.myscheme.gov.in/schemes/sfgsss
Nandaa Gaura Yojana,https://www.myscheme.gov.in/schemes/ngy
Nari Niketans,https://www.myscheme.gov.in/schemes/nn
Nari Shakti Puraskar - National Award for Women,https://www.myscheme.gov.in/schemes/cnspnaw
National Award For Senior Citizens (vayoshreshtha Samman): Iconic Mother,https://www.myscheme.gov.in/schemes/nassvsim
National Scheme Of Incentive To Girls For Secondary Education,https://www.myscheme.gov.in/schemes/nsigse
Nawabihan Scheme,https://www.myscheme.gov.in/schemes/nscg
New Swarnim Yojana (for women only) GNTDNT,https://www.myscheme.gov.in/schemes/nsywgntdnt
NEW SWARNIMA (Gopalak Nigam),https://www.myscheme.gov.in/schemes/nssggvn
New Swarnima Scheme (GBCDC),https://www.myscheme.gov.in/schemes/nssgbcdc
New Swarnima Scheme For Women,https://www.myscheme.gov.in/schemes/nssw
New Swarnima Yojana for Women (GTKVN),https://www.myscheme.gov.in/schemes/nsygtkdc
Noni Suraksha Yojana,https://www.myscheme.gov.in/schemes/nsycg
Old Age And Destitute Pension,https://www.myscheme.gov.in/schemes/oadp
Old Age Homes - Tamil Nadu,https://www.myscheme.gov.in/schemes/oahtn
Orunodoi 3.0,https://www.myscheme.gov.in/schemes/aos
Paalna Ghar (Crèche),https://www.myscheme.gov.in/schemes/pgc
Pada Pushti Karyakram,https://www.myscheme.gov.in/schemes/ppk
Parwarish Yojana,https://www.myscheme.gov.in/schemes/pybihar
Paternity Benefit (HPBOCWWB),https://www.myscheme.gov.in/schemes/pbhpbocwwb
Pension for Journalists’ Family,https://www.myscheme.gov.in/schemes/pfjf
Pension Scheme to Widow,https://www.myscheme.gov.in/schemes/psw
Pension to Widows and Destitute Women,https://www.myscheme.gov.in/schemes/ptwadw
Pension To Widows And Destitute Women-Chandigarh,https://www.myscheme.gov.in/schemes/ptwadwc
Poshan Aahaar- Madhya Pradesh,https://www.myscheme.gov.in/schemes/pa-mp
Poshan Sudha,https://www.myscheme.gov.in/schemes/psgg
Post Graduate Indira Gandhi Scholarship For Single Girl Child,https://www.myscheme.gov.in/schemes/pg-igssgc
Pradhan Mantri Matru Vandana Yojana,https://www.myscheme.gov.in/schemes/pmmvy
Pradhan Mantri Rashtriya Bal Puraskar,https://www.myscheme.gov.in/schemes/pmrbp
Pradhan Mantri Surakshit Matritva Abhiyan,https://www.myscheme.gov.in/schemes/pmsma
Pradhan Mantri Ujjwala Yojana,https://www.myscheme.gov.in/schemes/pmuy
Pradhan Mantri Ujjwala Yojana 2.0,https://www.myscheme.gov.in/schemes/pmuy2
Pragati Scholarship Scheme For Girl Students (Technical Degree),https://www.myscheme.gov.in/schemes/psgs-deg
Pragati Scholarship Scheme For Girl Students (Technical Diploma),https://www.myscheme.gov.in/schemes/psgs-dip
Prasuti Sahayata Yojana,https://www.myscheme.gov.in/schemes/psy
Pratibha Kiran Scholarship,https://www.myscheme.gov.in/schemes/pks
"Procedure for Admission in Government Child Care Institution, Government Communication Home and Open Shelter Home",https://www.myscheme.gov.in/schemes/pagccigchosh
Procedure for Admission to Government Women Welfare and Rehabilitation Centre and Women's Home,https://www.myscheme.gov.in/schemes/pagwwrcwh
"Procedure for Making ""Orphan Certificate"" for Getting Horizontal Reservation for Orphan Children",https://www.myscheme.gov.in/schemes/pmochro
Promotion of Institutional Delivery,https://www.myscheme.gov.in/schemes/piduk
Protection Against Domestic Violence,https://www.myscheme.gov.in/schemes/padv
PURNA Scheme,https://www.myscheme.gov.in/schemes/psg
Rajya Samekit Sahkari Vikas Yojana - Ganga Gaay Mahila Dairy Yojana,https://www.myscheme.gov.in/schemes/rssvyeggmdy
Rani Laxmi Bai Self-Defense Training,https://www.myscheme.gov.in/schemes/rlbarpyu
Rehabilitation of Cured Leprosy Persons: Marriage Incentives & Support,https://www.myscheme.gov.in/schemes/rclpmis
Reimbursement of Tuition Fees for Typewriting and Shorthand Courses for Children of Widows,https://www.myscheme.gov.in/schemes/rtftsccw
Rishi and Milan Khosla Scholarship Scheme,https://www.myscheme.gov.in/schemes/remkcy
RMEWF- Financial Assistance to Orphan Children of ESM,https://www.myscheme.gov.in/schemes/rmewf-faocesm
RMEWF-Financial Assistance For Vocational Training Of Widows Of Ex-Servicemen,https://www.myscheme.gov.in/schemes/rmewf-vocational-training
Rupashree Prakalpa,https://www.myscheme.gov.in/schemes/wbrupashree
Sakhi Niwas - Working Women's Hostel,https://www.myscheme.gov.in/schemes/snwwh
Samekit Baal Vikas Chhtra Yojana: Dress for Pre-school Children,https://www.myscheme.gov.in/schemes/sbvcydpsc
Samuhik Kanya Vivah Sahayata Yojana (UKBOCWWB),https://www.myscheme.gov.in/schemes/skvsyukbocwwb
Sanitary Napkin Distribution - Uttarakhand,https://www.myscheme.gov.in/schemes/snduk
Sanitary Napkin Scheme (UKBOCWWB),https://www.myscheme.gov.in/schemes/snsukbocwwb
Sanitary Pad Supply Scheme,https://www.myscheme.gov.in/schemes/spss
Saraswati Cycle Yojana,https://www.myscheme.gov.in/schemes/scy
Sarvajan Pension Yojana,https://www.myscheme.gov.in/schemes/spy
Sathiyavanimuthu Ammaiyar Ninaivu Free Supply of Sewing Machine Scheme,https://www.myscheme.gov.in/schemes/sanfsosms
Sathya Ammaiyar Ninaivu Government Children Homes,https://www.myscheme.gov.in/schemes/sangch
Savitribai Jyotirao Phule Fellowship For Single Girl Child,https://www.myscheme.gov.in/schemes/sjpfsgc
Savitribai Phule Scholarship For V.J.N.T And S.B.C Girls Students Studying In 8th To 10 Std,https://www.myscheme.gov.in/schemes/sps
Savitribai Phule Scholarship For V.J.N.T. And S.B.C. Girl Students Studying In 5th To 7th Standard,https://www.myscheme.gov.in/schemes/spsvsgs
Savitribai Phule Self-Help Scheme,https://www.myscheme.gov.in/schemes/spshs
Scheme For Adolescent Girls,https://www.myscheme.gov.in/schemes/sag
Scheme for Adolescent Girls- Bihar,https://www.myscheme.gov.in/schemes/sagb
Scheme for Maternity Benefit,https://www.myscheme.gov.in/schemes/sfmb
Scheme for Relief and Rehabilitation of Women Acid Victims,https://www.myscheme.gov.in/schemes/srrwav
Scheme For Study In Abroad,https://www.myscheme.gov.in/schemes/sfsa
Scheme for Supportive Money to the Parents of Transgender Children,https://www.myscheme.gov.in/schemes/sfsmttpotc
Scholarship for Fatherless Girls,https://www.myscheme.gov.in/schemes/sfg
Scholarship Scheme for Girl Children of Jute Mills / MSMEs Workers,https://www.myscheme.gov.in/schemes/ssfgcojmmw
SERB - POWER Fellowship,https://www.myscheme.gov.in/schemes/serbpowerf
SERB - POWER Research Grants,https://www.myscheme.gov.in/schemes/serbpowerrg
Sewing Machine Scheme (HBOCWWB),https://www.myscheme.gov.in/schemes/smshbocwwb
Sewing Machine Scheme- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/sms-hlwb
Shaadi Mubarak Scheme,https://www.myscheme.gov.in/schemes/sms
Shagun Yojana,https://www.myscheme.gov.in/schemes/sy
Shelter Home For Women (SHW),https://www.myscheme.gov.in/schemes/shw
Shramashakthi Special Women's Scheme,https://www.myscheme.gov.in/schemes/ssws
Sikkim Grant of Scholarship to Students with Disabilities Scheme,https://www.myscheme.gov.in/schemes/sgssds
Sikkim Unmarried Women Pension Scheme,https://www.myscheme.gov.in/schemes/suwps
Skill Development Training - 90 Days Skill Development Training Programme in Curtain & Garment Stitching,https://www.myscheme.gov.in/schemes/sdt-90dsdtpcgs
Snehasparsham,https://www.myscheme.gov.in/schemes/s-kerala
Snehayanam Scheme For Mothers Of Persons With Special Needs,https://www.myscheme.gov.in/schemes/ssmpsn
"Special Incentive Scheme for Women of Tharu, Boksa and Other Tribes (For Training and Marketing)",https://www.myscheme.gov.in/schemes/siswtbottm
Sponsorship Scheme (90% Centrally Funded),https://www.myscheme.gov.in/schemes/ss90cf
State Award To Two Anganwadi Workers Under Integrated Child Development Services (ICDS) Schemes,https://www.myscheme.gov.in/schemes/satawicdss
State Marriage Assistance Scheme,https://www.myscheme.gov.in/schemes/smas
State Marriage Assistance Scheme For Poor Girls,https://www.myscheme.gov.in/schemes/smaspg
SUBHADRA,https://www.myscheme.gov.in/schemes/subhadra
Subsidized Scheme for Widows: Haryana Women Development Corporation,https://www.myscheme.gov.in/schemes/sswhrwcd
Subsidy Scheme For Establishment Of Goat Unit (10+1) For Scheduled Tribe Women,https://www.myscheme.gov.in/schemes/ssegu10stw
Subsidy Scheme for Self-help Groups of Minorities,https://www.myscheme.gov.in/schemes/ssshgm
Sudakshya For Girls Child Scholarship,https://www.myscheme.gov.in/schemes/sfgcs
Sukhad Sahara Yojana,https://www.myscheme.gov.in/schemes/ssychh
Supplementary Nutrition Programme- Bihar,https://www.myscheme.gov.in/schemes/snpb
Surakshit Matritva Aashwasan Yojana,https://www.myscheme.gov.in/schemes/suman
Swabhimaan Scheme,https://www.myscheme.gov.in/schemes/ss-dadra-and-nagar-haveli-and-daman-and-diu
Swarnima,https://www.myscheme.gov.in/schemes/sma
Swasraya Scheme For Parents/Mothers Of Physically Handicapped/Mentally Retarded Persons,https://www.myscheme.gov.in/schemes/sspmphmrp
Tailoring Training To Scheduled Caste & Backward Classes Widows/Destitute Women/Girls,https://www.myscheme.gov.in/schemes/ttscandbc
Technology Development And Utilization Programme For Women,https://www.myscheme.gov.in/schemes/tdupw
Teelu Rauteli Award,https://www.myscheme.gov.in/schemes/tra
Tejaswini-the Radiant,https://www.myscheme.gov.in/schemes/ttr
The Andaman & Nicobar Islands Allowance to Destitute Women Scheme,https://www.myscheme.gov.in/schemes/aniadws
The Andaman & Nicobar Islands Widow Pension Scheme,https://www.myscheme.gov.in/schemes/aniwps
The Punjab Financial Assistance to Acid Victims Scheme,https://www.myscheme.gov.in/schemes/pfaavs
"Theka Shramik, Gharelu Mahila Kamgar Evan Hamal Shramik Prasuti Sahayta Yojana",https://www.myscheme.gov.in/schemes/gmkhsps
To Increase Fish Seed Production and Inland Fisheries Resources in Tribal Areas: Fish Seed Rearing by Women - Gujarat,https://www.myscheme.gov.in/schemes/pfspfsrwguj
Training Program for A-HELP Women Workers - Uttarakhand Livestock Development Board,https://www.myscheme.gov.in/schemes/tpehw
Tripura Scheme For Incentive To Girl Child,https://www.myscheme.gov.in/schemes/tsigc
Udita Yojana,https://www.myscheme.gov.in/schemes/uy
Udyogini Scheme,https://www.myscheme.gov.in/schemes/us
Union Territory of Lakshadweep Pension Scheme for Abandoned Ladies/Destitute,https://www.myscheme.gov.in/schemes/aldspsl
Union Territory of Lakshadweep Pension Scheme for Widows,https://www.myscheme.gov.in/schemes/wspsl
Uttar Pradesh Mukhyamantri Bal Seva Yojana (Genearal),https://www.myscheme.gov.in/schemes/upmbsyg
"Uttarakhand Compensation Scheme for Women Victims/Survivors of Sexual Offences and Other Crimes, 2020",https://www.myscheme.gov.in/schemes/ucswvsscc
Vandan Matru Yojana,https://www.myscheme.gov.in/schemes/vmyg
Veerjyoti Puraskars,https://www.myscheme.gov.in/schemes/vp-goa
Vidya Scheme,https://www.myscheme.gov.in/schemes/vidya
Vocational Training Of Destitute Women And Adolescent Girls,https://www.myscheme.gov.in/schemes/vtdwag
West Bengal Transport Workers’ Social Security Scheme: Maternity Benefit,https://www.myscheme.gov.in/schemes/wbtwsmb
Widow / Destitute Women Pension Scheme - Punjab,https://www.myscheme.gov.in/schemes/wdwps
Widow B.Ed Scheme-Rajasthan,https://www.myscheme.gov.in/schemes/wbedrj
Widow Daughter Marriage Scheme,https://www.myscheme.gov.in/schemes/fawdsddaw
Widow Pension (CBOCWWB),https://www.myscheme.gov.in/schemes/wpcbocwwb
Widow Pension (HBOCWWB),https://www.myscheme.gov.in/schemes/wphbocwwb
Widow Pension Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/wpshpbocwwb
Widow Pension-West Bengal,https://www.myscheme.gov.in/schemes/wpwb
Widow/Abandoned/Single Woman Pension Scheme,https://www.myscheme.gov.in/schemes/wdenp
WISE Fellowship for Ph.D.,https://www.myscheme.gov.in/schemes/wise-phd
WISE Post-Doctoral Fellowship,https://www.myscheme.gov.in/schemes/wise-pdf
Women Helpline,https://www.myscheme.gov.in/schemes/whl-181
Women In Science and Engineering-Societal Challenges with Opportunities Fellowship,https://www.myscheme.gov.in/schemes/wise-scope-fellowship
Women Involvement in Science and Engineering Research,https://www.myscheme.gov.in/schemes/wiser
Women Scientist Scheme-A,https://www.myscheme.gov.in/schemes/wos-a
Women Scientist Scheme-B,https://www.myscheme.gov.in/schemes/wos-b
Women Scientist Scheme-C,https://www.myscheme.gov.in/schemes/wos-c
Women Self Employment Scheme,https://www.myscheme.gov.in/schemes/wses
Women’s Instinct for Developing and Ushering in Scientific Heights & Innovation,https://www.myscheme.gov.in/schemes/widushi
Working Women Hostel,https://www.myscheme.gov.in/schemes/wwhh
